variant,window_date,asset_id,target_winsorize_quantile,lower,upper,n_train,n_low_clipped,n_high_clipped,mean_before,mean_after,std_before,std_after,run_label
positive_beta_prior,2025-08-29,EWX,0.025,-0.0670000190078424,0.0705749110469359,53,2,2,0.0034956840409672,0.0032863723941685,0.0370759451757445,0.0342568496050678,winsor_025
positive_beta_prior,2025-08-29,VWOB,0.025,-0.0643339014817546,0.053856913749125,53,2,2,-0.0009038003122907,-0.0016330690667846,0.02969975061766,0.0276049563767263,winsor_025
positive_beta_prior,2025-08-29,HYEM,0.025,-0.0552830654764151,0.0402577731152365,53,2,2,-0.0003736554327306,-0.0013497226445471,0.0257464719236562,0.0217902458354746,winsor_025
positive_beta_prior,2025-09-30,SPY,0.025,-0.086794601262601,0.0836324679749842,54,2,2,0.0089213877720895,0.0089284436573638,0.0453057237207657,0.044606042157575,winsor_025
positive_beta_prior,2025-09-30,MGK,0.025,-0.1025045793764206,0.1084340568776343,54,2,2,0.0116117561919978,0.0117697961970649,0.0592016307233633,0.0567764309767877,winsor_025
positive_beta_prior,2025-09-30,VTV,0.025,-0.0758526083667544,0.0670361027202969,54,2,2,0.0064367417626599,0.0056868730990796,0.0409306124808444,0.0386235464017454,winsor_025
positive_beta_prior,2025-09-30,IJR,0.025,-0.0854658235531252,0.1154206646217605,54,2,2,0.0017677412340485,0.0018456397430907,0.0582238831127856,0.0572884537506635,winsor_025
positive_beta_prior,2025-09-30,IWM,0.025,-0.0978562762180107,0.1077341634003067,54,2,2,0.0015683093413945,0.0014509771341576,0.0597456372556108,0.0593344428503736,winsor_025
positive_beta_prior,2025-09-30,VNQ,0.025,-0.0862059797629872,0.0988261599562898,54,2,2,0.0017504056196081,0.0022691052358096,0.0566133154638254,0.0542649298076236,winsor_025
positive_beta_prior,2025-09-30,VNQI,0.025,-0.07504539880119,0.08492827206424,54,2,2,-0.0016981934999202,-0.0016723837358553,0.0478846643781877,0.0439499244436938,winsor_025
positive_beta_prior,2025-09-30,VEA,0.025,-0.0849146038967933,0.0850745884813645,54,2,2,0.0043704609975409,0.0041240013255486,0.0450320716621648,0.0424514855177035,winsor_025
positive_beta_prior,2025-09-30,VWO,0.025,-0.0678638311338555,0.075821009470446,54,2,2,0.0012978096333496,0.0007617177522765,0.0419087467888638,0.0370475639813309,winsor_025
positive_beta_prior,2025-09-30,VSS,0.025,-0.0952956532266172,0.0869463514872561,54,2,2,0.0024440952610871,0.0024634369111551,0.0458740552573956,0.0438198665002879,winsor_025
positive_beta_prior,2025-09-30,BND,0.025,-0.0370461279994851,0.0323291347454586,54,2,2,-0.0026124407605322,-0.0025810232782563,0.0187881240028783,0.0180259061766786,winsor_025
positive_beta_prior,2025-09-30,IEF,0.025,-0.0422509595982135,0.0330895240085777,54,2,2,-0.0034188125468173,-0.003410220353361,0.0223665386238734,0.0217992156631046,winsor_025
positive_beta_prior,2025-09-30,BNDX,0.025,-0.0313722855128458,0.0289852941600347,54,2,2,-0.0026314236216134,-0.0025360739280107,0.0153242155336272,0.0149597806966762,winsor_025
positive_beta_prior,2025-09-30,LQD,0.025,-0.0571849973039549,0.0577211047270652,54,2,2,-0.0022751904249042,-0.0023220225404783,0.0289772116729028,0.0275775143379017,winsor_025
positive_beta_prior,2025-09-30,HYG,0.025,-0.0443813094671244,0.0403475140325553,54,2,2,0.0005176748248631,0.0005136704221016,0.0227422831288312,0.0200170459943105,winsor_025
positive_beta_prior,2025-09-30,EWX,0.025,-0.0668837014082561,0.070175838982353,54,2,2,0.0036039123621632,0.0033880044693794,0.0367331171895964,0.033903295055267,winsor_025
positive_beta_prior,2025-09-30,VWOB,0.025,-0.0642421344218588,0.0535225809909923,54,2,2,-0.0006775470258987,-0.0014022947182071,0.0294651751798264,0.0273666620107525,winsor_025
positive_beta_prior,2025-09-30,HYEM,0.025,-0.0549520054367333,0.0402467609334316,54,2,2,-0.0004280423794682,-0.0013741806481815,0.0255055554743867,0.0215534214933115,winsor_025
positive_beta_prior,2025-10-31,SPY,0.025,-0.0866769332412202,0.0834236717293494,55,2,2,0.0091279763388574,0.0091315901816992,0.0449104071172045,0.0441951458066623,winsor_025
positive_beta_prior,2025-10-31,MGK,0.025,-0.1020882499415154,0.1082286103446389,55,2,2,0.012161472746034,0.0123243077656239,0.0587924240012392,0.0563499666667891,winsor_025
positive_beta_prior,2025-10-31,VTV,0.025,-0.0755319545947393,0.0668462883169503,55,2,2,0.0061856784722134,0.0054542015795589,0.0405925792253952,0.0382682819475369,winsor_025
positive_beta_prior,2025-10-31,IJR,0.025,-0.0854228434374656,0.1150947813156429,55,2,2,0.0015154442894092,0.0015816390731794,0.0577125927530575,0.0567601012961067,winsor_025
positive_beta_prior,2025-10-31,IWM,0.025,-0.0977669800566162,0.1076939414800479,55,2,2,0.0017964392268389,0.0016830248503203,0.0592140265077,0.0587990000005048,winsor_025
positive_beta_prior,2025-10-31,VNQ,0.025,-0.0861359897059053,0.0987588657201583,55,2,2,0.0012115245035108,0.0017208912474524,0.0562288715281687,0.0539049852237655,winsor_025
positive_beta_prior,2025-10-31,VNQI,0.025,-0.0749732089275408,0.0846253276273304,55,2,2,-0.001958140956352,-0.0019411915357523,0.0474783709505419,0.0435570758891882,winsor_025
positive_beta_prior,2025-10-31,VEA,0.025,-0.0843044932752001,0.0850009317561599,55,2,2,0.0045484174818869,0.0043259463092541,0.0446326760841844,0.042025316002258,winsor_025
positive_beta_prior,2025-10-31,VWO,0.025,-0.0677022225278828,0.0755662719305725,55,2,2,0.0014752964454353,0.0009455651827853,0.041539749304071,0.0366987716322836,winsor_025
positive_beta_prior,2025-10-31,VSS,0.025,-0.094531436303332,0.0868141688630457,55,2,2,0.0023124011516061,0.0023543742007301,0.0454578037631781,0.0433502882990604,winsor_025
positive_beta_prior,2025-10-31,BND,0.025,-0.0367949319329116,0.0322819543991164,55,2,2,-0.0025188000680604,-0.002480535059272,0.0186262974534415,0.0178502120842253,winsor_025
positive_beta_prior,2025-10-31,IEF,0.025,-0.0422036507219767,0.0330798185070418,55,2,2,-0.0032908851325316,-0.0032810817653309,0.0221787744534918,0.0216134442722161,winsor_025
positive_beta_prior,2025-10-31,BNDX,0.025,-0.0313606171218675,0.0289384180657376,55,2,2,-0.0024649674707623,-0.0023726316880731,0.0152317684293327,0.0148663770850802,winsor_025
positive_beta_prior,2025-10-31,LQD,0.025,-0.0567907894453122,0.057341777970731,55,2,2,-0.0022698470997394,-0.00231528659131,0.0287076777066426,0.0272609547774584,winsor_025
positive_beta_prior,2025-10-31,HYG,0.025,-0.0443074225133827,0.0400609162614147,55,2,2,0.0004431383314934,0.0004314717972403,0.0225375024156027,0.019811049972894,winsor_025
positive_beta_prior,2025-10-31,EWX,0.025,-0.0667673838086697,0.0697767669177702,55,2,2,0.0034672030850817,0.0032449388098032,0.0364055267006902,0.0335639848313075,winsor_025
positive_beta_prior,2025-10-31,VWOB,0.025,-0.0641503673619631,0.0531882482328596,55,2,2,-0.0003435707119668,-0.0010639617443508,0.0292959646423142,0.0272014082671875,winsor_025
positive_beta_prior,2025-10-31,HYEM,0.025,-0.0546209453970514,0.0402357487516268,55,2,2,-0.0004152306628207,-0.0013325283136346,0.0252684679726824,0.0213225731057882,winsor_025
positive_beta_prior,2025-11-28,SPY,0.025,-0.0865592652198394,0.0832148754837145,56,2,2,0.0089464121590621,0.0089467068895584,0.0445209952391514,0.0437903894474589,winsor_025
positive_beta_prior,2025-11-28,MGK,0.025,-0.1016719205066102,0.1080231638116435,56,2,2,0.0116197656912372,0.0117872244748312,0.0583963678508032,0.0559402762196078,winsor_025
positive_beta_prior,2025-11-28,VTV,0.025,-0.0752113008227243,0.0666564739136037,56,2,2,0.0064743196031856,0.0057605776324952,0.0402798191213879,0.0379499441504666,winsor_025
positive_beta_prior,2025-11-28,IJR,0.025,-0.085379863321806,0.1147688980095255,56,2,2,0.0018990889776501,0.0019539980263367,0.0572575466980437,0.0562883071583009,winsor_025
positive_beta_prior,2025-11-28,IWM,0.025,-0.0976776838952218,0.1076537195597891,56,2,2,0.0018932873375608,0.0017836508692349,0.0586777237486755,0.0582585056292376,winsor_025
positive_beta_prior,2025-11-28,VNQ,0.025,-0.0860659996488235,0.0986915714840268,56,2,2,0.0015678285399759,0.0020681957285239,0.0557791191860451,0.0534672311722193,winsor_025
positive_beta_prior,2025-11-28,VNQI,0.025,-0.0749010190538916,0.0843223831904208,56,2,2,-0.0017196335050451,-0.0017112279870726,0.0470786144299984,0.043169645119473,winsor_025
positive_beta_prior,2025-11-28,VEA,0.025,-0.0836943826536069,0.0849272750309554,56,2,2,0.004586170339498,0.0043868309341047,0.0442259655686901,0.0415903854844497,winsor_025
positive_beta_prior,2025-11-28,VWO,0.025,-0.0675406139219099,0.0753115343906989,56,2,2,0.0011786664774028,0.0006550686682323,0.0412201955934826,0.036397016030984,winsor_025
positive_beta_prior,2025-11-28,VSS,0.025,-0.0937672193800467,0.0866819862388354,56,2,2,0.0023929110553913,0.0024567072393193,0.0450466844551007,0.0428865539651464,winsor_025
positive_beta_prior,2025-11-28,BND,0.025,-0.0365437358663382,0.0322347740527743,56,2,2,-0.0024207653982947,-0.0023758974175122,0.018470765560571,0.0176811266345376,winsor_025
positive_beta_prior,2025-11-28,IEF,0.025,-0.0421563418457398,0.0330701130055059,56,2,2,-0.0031094762367147,-0.0030985049519746,0.0220181141358331,0.0214552292812247,winsor_025
positive_beta_prior,2025-11-28,BNDX,0.025,-0.0313489487308892,0.0288915419714405,56,2,2,-0.0025068012620131,-0.0024173717505619,0.0150959089917155,0.0147297429811632,winsor_025
positive_beta_prior,2025-11-28,LQD,0.025,-0.0563965815866694,0.0569624512143968,56,2,2,-0.0021168123873495,-0.0021609089914882,0.0284685451434327,0.0269773283309792,winsor_025
positive_beta_prior,2025-11-28,HYG,0.025,-0.0442335355596411,0.039774318490274,56,2,2,0.0005148258920383,0.0004957708738469,0.022338118771901,0.019610431475418,winsor_025
positive_beta_prior,2025-11-28,EWX,0.025,-0.0666510662090833,0.0693776948531873,56,2,2,0.0031164196694255,0.0028880260253128,0.0361684340399512,0.0333207143597714,winsor_025
positive_beta_prior,2025-11-28,VWOB,0.025,-0.0640586003020674,0.0528539154747269,56,2,2,-0.0003257466654851,-0.0010419366329422,0.0290287224217391,0.0269217564798481,winsor_025
positive_beta_prior,2025-11-28,HYEM,0.025,-0.0542898853573696,0.0402247365698219,56,2,2,-0.0004470884389816,-0.0013365754939639,0.0250388358450728,0.0210970858640842,winsor_025
positive_beta_prior,2025-12-31,SPY,0.025,-0.0864415971984586,0.0830060792380797,57,2,2,0.0087462884552251,0.0087433805334582,0.0441475577575514,0.0434019436148547,winsor_025
positive_beta_prior,2025-12-31,MGK,0.025,-0.101255591071705,0.1078177172786481,57,2,2,0.0113103898665542,0.0114823101768188,0.0579197389519718,0.0554456467114092,winsor_025
positive_beta_prior,2025-12-31,VTV,0.025,-0.0748906470507092,0.0664666595102571,57,2,2,0.0064412790071665,0.0057446496804767,0.0399193372427784,0.0375743178022119,winsor_025
positive_beta_prior,2025-12-31,IJR,0.025,-0.0853368832061465,0.114443014703408,57,2,2,0.0017895899013909,0.0018336092056984,0.056750037475694,0.0557637723817305,winsor_025
positive_beta_prior,2025-12-31,IWM,0.025,-0.0975883877338273,0.1076134976395303,57,2,2,0.001678914056308,0.0015729229379926,0.0581739741119229,0.0577501566893066,winsor_025
positive_beta_prior,2025-12-31,VNQ,0.025,-0.0859960095917416,0.0986242772478954,57,2,2,0.0010921582919339,0.0015838416989618,0.0553953786169605,0.053105258970035,winsor_025
positive_beta_prior,2025-12-31,VNQI,0.025,-0.0748288291802423,0.0840194387535113,57,2,2,-0.0016737721070152,-0.0016736107056127,0.0466576609362921,0.0427577310010861,winsor_025
positive_beta_prior,2025-12-31,VEA,0.025,-0.0830842720320137,0.0848536183057508,57,2,2,0.0050043888948135,0.0048273696157038,0.0439428980233186,0.0412885385589794,winsor_025
positive_beta_prior,2025-12-31,VWO,0.025,-0.0673790053159371,0.0750567968508254,57,2,2,0.0012673179181162,0.0007496383535311,0.0408559829153532,0.0360484469602855,winsor_025
positive_beta_prior,2025-12-31,VSS,0.025,-0.0930030024567615,0.086549803614625,57,2,2,0.0026571842909078,0.0027420378856117,0.0446872341743836,0.0424773022566033,winsor_025
positive_beta_prior,2025-12-31,BND,0.025,-0.0362925397997648,0.0321875937064321,57,2,2,-0.0024878972803974,-0.0024366580108486,0.0183121204372331,0.0175093178803697,winsor_025
positive_beta_prior,2025-12-31,IEF,0.025,-0.042109032969503,0.0330604075039699,57,2,2,-0.0032451437285558,-0.0032330455058392,0.0218446647412273,0.0212838490676293,winsor_025
positive_beta_prior,2025-12-31,BNDX,0.025,-0.031337280339911,0.0288446658771433,57,2,2,-0.002610724614336,-0.0025240993996933,0.0149810770863369,0.0146149290401295,winsor_025
positive_beta_prior,2025-12-31,LQD,0.025,-0.0560023737280266,0.0565831244580627,57,2,2,-0.0022657487321473,-0.0023085495677114,0.0282356153317771,0.0267004358534436,winsor_025
positive_beta_prior,2025-12-31,HYG,0.025,-0.0441596486058994,0.0394877207191334,57,2,2,0.0005348128117643,0.0005086285546851,0.0221382871301429,0.0194084644057211,winsor_025
positive_beta_prior,2025-12-31,EWX,0.025,-0.066534748609497,0.0689786227886045,57,2,2,0.0031586983056835,0.0029243903583097,0.0358454681324746,0.0329863580683344,winsor_025
positive_beta_prior,2025-12-31,VWOB,0.025,-0.0639668332421717,0.0525195827165942,57,2,2,-0.0003421920305738,-0.0010543283388909,0.0287686378021821,0.0266485144388421,winsor_025
positive_beta_prior,2025-12-31,HYEM,0.025,-0.0539588253176877,0.0402137243880171,57,2,2,-0.0003259778184585,-0.0011886300879893,0.0248311084729128,0.0209026367894125,winsor_025
positive_beta_prior,2026-01-30,SPY,0.025,-0.0863239291770778,0.0827972829924448,58,2,2,0.0087953880762623,0.008789387938517,0.0437601825640827,0.0429994088613032,winsor_025
positive_beta_prior,2026-01-30,MGK,0.025,-0.1008392616367998,0.1076122707456526,58,2,2,0.0107738162154199,0.0109500442066079,0.0575546757099954,0.0550681646190239,winsor_025
positive_beta_prior,2026-01-30,VTV,0.025,-0.0745699932786942,0.0662768451069105,58,2,2,0.0070651561122718,0.0063850493384099,0.0398518672141538,0.0375218422312757,winsor_025
positive_beta_prior,2026-01-30,IJR,0.025,-0.0852939030904869,0.1141171313972904,58,2,2,0.0026849983245979,0.0027185033929533,0.0566618694057218,0.0556655215600084,winsor_025
positive_beta_prior,2026-01-30,IWM,0.025,-0.0974990915724328,0.1075732757192714,58,2,2,0.00253848312936,0.0024360116593305,0.0580318271126688,0.0576080143218128,winsor_025
positive_beta_prior,2026-01-30,VNQ,0.025,-0.0859260195346597,0.0985569830117639,58,2,2,0.0014686014483483,0.0019519005145981,0.0549820988220865,0.0527034805813193,winsor_025
positive_beta_prior,2026-01-30,VNQI,0.025,-0.0747566393065931,0.0837164943166016,58,2,2,-0.0009109216946528,-0.0009187201299386,0.0466100633421926,0.0427519017116762,winsor_025
positive_beta_prior,2026-01-30,VEA,0.025,-0.0824741614104205,0.0847799615805462,58,2,2,0.0058909617324881,0.0057354929201351,0.0440759587035582,0.0414311545447712,winsor_025
positive_beta_prior,2026-01-30,VWO,0.025,-0.0672173967099643,0.0748020593109518,58,2,2,0.002058486654059,0.0015465212566598,0.0409418113020521,0.0362177943103677,winsor_025
positive_beta_prior,2026-01-30,VSS,0.025,-0.0922387855334763,0.0864176209904146,58,2,2,0.0036576122287514,0.0037627971166181,0.0449440135988311,0.0427154611961503,winsor_025
positive_beta_prior,2026-01-30,BND,0.025,-0.0360413437331914,0.0321404133600899,58,2,2,-0.0024612897929861,-0.0024038989342835,0.0181519081135406,0.0173356999921313,winsor_025
positive_beta_prior,2026-01-30,IEF,0.025,-0.0420617240932662,0.033050702002434,58,2,2,-0.0032819331718561,-0.0032687468710932,0.0216540096760619,0.02109456353292,winsor_025
positive_beta_prior,2026-01-30,BNDX,0.025,-0.0313256119489327,0.0287977897828462,58,2,2,-0.0025301979714925,-0.0024462803537685,0.0148617414431807,0.0144942962807781,winsor_025
positive_beta_prior,2026-01-30,LQD,0.025,-0.0556081658693838,0.0562037977017284,58,2,2,-0.0022208247003346,-0.0022623744489989,0.0279889296921197,0.0264099294968684,winsor_025
positive_beta_prior,2026-01-30,HYG,0.025,-0.0440857616521578,0.0392011229479926,58,2,2,0.0005766340660203,0.000543566405877,0.0219455437055721,0.0192138402151371,winsor_025
positive_beta_prior,2026-01-30,EWX,0.025,-0.0664184310099106,0.0685795507240215,58,2,2,0.0035717502190601,0.003331731909917,0.0356686278394993,0.0328130731005276,winsor_025
positive_beta_prior,2026-01-30,VWOB,0.025,-0.0638750661822759,0.0521852499584614,58,2,2,-0.0003310788675249,-0.0010393012980515,0.0285152902888057,0.026382927334741,winsor_025
positive_beta_prior,2026-01-30,HYEM,0.025,-0.0536277652780058,0.0402027122062122,58,2,2,-0.0001145255829727,-0.0009512684044814,0.0246649545818717,0.0207597346319913,winsor_025
positive_beta_prior,2026-02-27,SPY,0.025,-0.086206261155697,0.0825884867468099,59,2,2,0.0084520244739569,0.008443036941114,0.0434613984160775,0.0426870577014063,winsor_025
positive_beta_prior,2026-02-27,MGK,0.025,-0.1004229322018946,0.1074068242126572,59,2,2,0.0097559196358719,0.0099363092849011,0.0575895703996244,0.0551103540034301,winsor_025
positive_beta_prior,2026-02-27,VTV,0.025,-0.0742493395066791,0.0660870307035639,59,2,2,0.0075325984466227,0.0068684541390524,0.0396696444920981,0.0373440246975,winsor_025
positive_beta_prior,2026-02-27,IJR,0.025,-0.0852509229748273,0.1137912480911729,59,2,2,0.0029464911599937,0.002969838407175,0.0562071807255351,0.0551949844009181,winsor_025
positive_beta_prior,2026-02-27,IWM,0.025,-0.0974097954110384,0.1075330537990126,59,2,2,0.0025617875958878,0.0024627164640329,0.0575296560839353,0.0571016181681639,winsor_025
positive_beta_prior,2026-02-27,VNQ,0.025,-0.0858560294775778,0.0984896887756324,59,2,2,0.0023056704318196,0.002780869372233,0.0548839716853198,0.0526253656943707,winsor_025
positive_beta_prior,2026-02-27,VNQI,0.025,-0.0746844494329439,0.083413549879692,59,2,2,3.283017448173479e-05,1.734172748006941e-05,0.0467716851358952,0.0429727720739423,winsor_025
positive_beta_prior,2026-02-27,VEA,0.025,-0.0818640507888272,0.0847063048553417,59,2,2,0.0067742997651359,0.0066396508952428,0.0442180094174554,0.0415827345131213,winsor_025
positive_beta_prior,2026-02-27,VWO,0.025,-0.0670557881039915,0.0745473217710782,59,2,2,0.0024632070286344,0.0019567620978386,0.040706209339463,0.036015940883748,winsor_025
positive_beta_prior,2026-02-27,VSS,0.025,-0.0914745686101911,0.0862854383662043,59,2,2,0.0043841209326773,0.0045089479173285,0.0449029894950411,0.0426417134449573,winsor_025
positive_beta_prior,2026-02-27,BND,0.025,-0.035790147666618,0.0320932330137477,59,2,2,-0.0021971062705247,-0.0021337723511144,0.0181088005866419,0.0172839777680052,winsor_025
positive_beta_prior,2026-02-27,IEF,0.025,-0.0420144152170294,0.0330409965008981,59,2,2,-0.00285708871098,-0.0028428512161724,0.0217131479769679,0.0211611555501601,winsor_025
positive_beta_prior,2026-02-27,BNDX,0.025,-0.0313139435579544,0.0287509136885491,59,2,2,-0.0022767542442493,-0.0021954524404976,0.0148611245031882,0.0144943538171362,winsor_025
positive_beta_prior,2026-02-27,LQD,0.025,-0.055213958010741,0.0558244709453943,59,2,2,-0.0019985279983067,-0.0020388690697968,0.0277990856682641,0.0261805864941993,winsor_025
positive_beta_prior,2026-02-27,HYG,0.025,-0.0440118746984161,0.038914525176852,59,2,2,0.0005184175244693,0.0004786997969589,0.0217601305663914,0.019026649262084,winsor_025
positive_beta_prior,2026-02-27,EWX,0.025,-0.0663021134103242,0.0681804786594386,59,2,2,0.0040625693447032,0.0038170342453762,0.0355602158473397,0.0327145857776104,winsor_025
positive_beta_prior,2026-02-27,VWOB,0.025,-0.0637832991223802,0.0518509172003288,59,2,2,-0.0001151143101267,-0.0008195555366863,0.0283170309165538,0.0261821893564794,winsor_025
positive_beta_prior,2026-02-27,HYEM,0.025,-0.053296705238324,0.0401917000244074,59,2,2,-5.067753201633674e-06,-0.0008167794130617,0.0244658516967782,0.0205719476730722,winsor_025
positive_beta_prior,2026-03-31,SPY,0.025,-0.0860885931343162,0.0823796905011751,60,2,2,0.0074384104951144,0.0074265351470104,0.0438009453321851,0.0430246210690064,winsor_025
positive_beta_prior,2026-03-31,MGK,0.025,-0.1000066027669894,0.1072013776796618,60,2,2,0.0087172098412004,0.0089016224261428,0.0576635139678471,0.0551936038397679,winsor_025
positive_beta_prior,2026-03-31,VTV,0.025,-0.0739286857346641,0.0658972163002173,60,2,2,0.0065550690280383,0.0059063551045498,0.0400542378013056,0.0377421486289296,winsor_025
positive_beta_prior,2026-03-31,IJR,0.025,-0.0852079428591678,0.1134653647850554,60,2,2,0.0021797608214069,0.0021932888414533,0.0560443853362579,0.0550222010239962,winsor_025
positive_beta_prior,2026-03-31,IWM,0.025,-0.0973204992496439,0.1074928318787538,60,2,2,0.0016424957460719,0.0015467116077858,0.0574827906830647,0.0570523143648505,winsor_025
positive_beta_prior,2026-03-31,VNQ,0.025,-0.0857860394204959,0.0984223945395009,60,2,2,0.0011658850817494,0.0016332539005209,0.0551284127829358,0.0529213243859762,winsor_025
positive_beta_prior,2026-03-31,VNQI,0.025,-0.1001811480135854,0.0831106054427824,60,2,2,-0.0020710452009618,-0.0021093331878734,0.0491537406569868,0.0453664802811939,winsor_025
positive_beta_prior,2026-03-31,VEA,0.025,-0.0910270643077697,0.0846326481301371,60,2,2,0.0051777845139773,0.0047374907837775,0.0455524366219984,0.0436882220178662,winsor_025
positive_beta_prior,2026-03-31,VWO,0.025,-0.0713633842806629,0.0742925842312047,60,2,2,0.0012116732178334,0.0006059925554647,0.0415077224433102,0.0371552398941897,winsor_025
positive_beta_prior,2026-03-31,VSS,0.025,-0.0989259333821197,0.0861532557419939,60,2,2,0.0027784229544406,0.0026483845761429,0.0462255363857398,0.0446244425112508,winsor_025
positive_beta_prior,2026-03-31,BND,0.025,-0.0355389516000446,0.0320460526674055,60,2,2,-0.0025014757224939,-0.0024323968443994,0.018108809779364,0.0172798544180217,winsor_025
positive_beta_prior,2026-03-31,IEF,0.025,-0.0419671063407926,0.0330312909993622,60,2,2,-0.0032472949317849,-0.003232041282734,0.0217394937342527,0.0211944180899346,winsor_025
positive_beta_prior,2026-03-31,BNDX,0.025,-0.0313022751669762,0.028704037594252,60,2,2,-0.0026464437318361,-0.0025676705482574,0.0150103287433138,0.0146514080639332,winsor_025
positive_beta_prior,2026-03-31,LQD,0.025,-0.0548197501520983,0.0554451441890601,60,2,2,-0.0023619453769708,-0.0024011180605258,0.0277058725550164,0.0260538305468175,winsor_025
positive_beta_prior,2026-03-31,HYG,0.025,-0.0439379877446744,0.0386279274057113,60,2,2,0.000299001290352,0.0002528551643869,0.021641774694641,0.0189150427918947,winsor_025
positive_beta_prior,2026-03-31,EWX,0.025,-0.0661857958107379,0.0677814065948558,60,2,2,0.0030104108462698,0.002759542849765,0.0361872699629625,0.0334021299223096,winsor_025
positive_beta_prior,2026-03-31,VWOB,0.025,-0.0636915320624845,0.0515165844421961,60,2,2,-0.0007370101364086,-0.0014377961991335,0.028486290654007,0.0263559104774971,winsor_025
positive_beta_prior,2026-03-31,HYEM,0.025,-0.0529656451986421,0.0401806878426026,60,2,2,-0.0004116941493046,-0.0011992090195712,0.0244612594255968,0.0205938640968271,winsor_025
positive_beta_prior,2026-04-30,SPY,0.025,-0.0859709251129354,0.0882443796432645,61,2,2,0.0089817921357426,0.0089164531527181,0.0450760587451866,0.0441761762375544,winsor_025
positive_beta_prior,2026-04-30,MGK,0.025,-0.0995902733320842,0.1219640396337979,61,2,2,0.0108604783270375,0.0110747572156266,0.0595808057768056,0.057147564192122,winsor_025
positive_beta_prior,2026-04-30,VTV,0.025,-0.073608031962649,0.0657074018968707,61,2,2,0.0072773968636167,0.0066436074099778,0.0401177035821421,0.0378289881163913,winsor_025
positive_beta_prior,2026-04-30,IJR,0.025,-0.0851649627435082,0.1131394814789379,61,2,2,0.0037739752556016,0.0037780059903863,0.0569531059292133,0.0559405085190859,winsor_025
positive_beta_prior,2026-04-30,IWM,0.025,-0.0972312030882495,0.1123244654388893,61,2,2,0.0035389998911513,0.0034574033487521,0.0588948252730661,0.0584902258679988,winsor_025
positive_beta_prior,2026-04-30,VNQ,0.025,-0.085716049363414,0.0983551003033694,61,2,2,0.0025010691898816,0.0029608646123109,0.0556528098463333,0.0534850259305324,winsor_025
positive_beta_prior,2026-04-30,VNQI,0.025,-0.0990288965443018,0.0828076610058728,61,2,2,-0.0010664772569316,-0.0010762914397177,0.0493698350436374,0.0455651842061029,winsor_025
positive_beta_prior,2026-04-30,VEA,0.025,-0.0909313286409415,0.0845589914049326,61,2,2,0.0062451733870258,0.0058128214865546,0.0459340745004831,0.0441167391679426,winsor_025
positive_beta_prior,2026-04-30,VWO,0.025,-0.0712967823154647,0.0829988826468228,61,2,2,0.0026158288668008,0.0021809500258741,0.0425963262539761,0.0387650834572721,winsor_025
positive_beta_prior,2026-04-30,VSS,0.025,-0.0985941154954246,0.0860210731177836,61,2,2,0.004060168504807,0.0039388073216449,0.0469191011023848,0.0453398828035228,winsor_025
positive_beta_prior,2026-04-30,BND,0.025,-0.0352877555334711,0.0319988723210633,61,2,2,-0.0024874201236134,-0.0024127846461358,0.0179576045056931,0.0171162523217392,winsor_025
positive_beta_prior,2026-04-30,IEF,0.025,-0.0419197974645558,0.0330215854978263,61,2,2,-0.0032700753496963,-0.0032538388629348,0.0215583042890307,0.0210143639676286,winsor_025
positive_beta_prior,2026-04-30,BNDX,0.025,-0.0312906067759979,0.0286571614999548,61,2,2,-0.0026163260811436,-0.0025399986121586,0.0148865756397677,0.0145264167115023,winsor_025
positive_beta_prior,2026-04-30,LQD,0.025,-0.0544255422934555,0.0550658174327259,61,2,2,-0.0023286024014583,-0.0023666450048793,0.0274752543475495,0.0257823327757326,winsor_025
positive_beta_prior,2026-04-30,HYG,0.025,-0.0438641007909328,0.0383413296345707,61,2,2,0.0004911589787147,0.0004387952214572,0.0215130821659067,0.0187920395081468,winsor_025
positive_beta_prior,2026-04-30,EWX,0.025,-0.0660694782111515,0.0892994322542154,61,2,2,0.0046940817490181,0.0046590989069791,0.0382179644820413,0.0359092073795705,winsor_025
positive_beta_prior,2026-04-30,VWOB,0.025,-0.0635997650025887,0.0511822516840634,61,2,2,-0.0003840830470043,-0.0010813337873317,0.0283820768325255,0.0262603538312472,winsor_025
positive_beta_prior,2026-04-30,HYEM,0.025,-0.0526345851589603,0.0401696756607977,61,2,2,-3.971728360439966e-05,-0.0008038287016411,0.0244299208604359,0.0206130452535244,winsor_025
positive_beta_prior,live,SPY,0.025,-0.0858532570915546,0.0881495016195132,62,2,2,0.0096350481491015,0.0095714981818557,0.0450000014445517,0.0441005645167483,winsor_025
positive_beta_prior,live,MGK,0.025,-0.099173943897179,0.1214210807424368,62,2,2,0.0120289263499656,0.0122356643062724,0.0598023793483835,0.0573542341770449,winsor_025
positive_beta_prior,live,VTV,0.025,-0.073287378190634,0.0655175874935241,62,2,2,0.0075061594794777,0.0068868130611771,0.0398282643956662,0.0375325694600659,winsor_025
positive_beta_prior,live,IJR,0.025,-0.0851219826278487,0.1128135981728204,62,2,2,0.0038479368203895,0.0038427766339532,0.0564873502774006,0.0554598553810308,winsor_025
positive_beta_prior,live,IWM,0.025,-0.097141906926855,0.1121210945851284,62,2,2,0.0041545993779701,0.0040706390800494,0.058610867855133,0.058194362920892,winsor_025
