EWX,HYEM,HYG,IEF,IJR,IWM,LQD,SPY,VEA,VNQ,VNQI,VSS,VTV,VWO,VWOB
-0.04057409,-0.01828666,-0.0048701596,-0.0053618783,-0.016185183,-0.0060850214,0.017020516,0.0035624169,0.0044309758,-0.01959113,0.019611027,0.01094652,-0.025965685,0.014301592,-0.019132515
0.049636155,-0.033120595,0.00319717,0.0031168114,0.041267447,-0.01407869,0.014370008,-0.0077957343,0.039432455,-0.03944269,0.022780705,0.019249676,-0.053729184,0.0009628851,-0.026426567
0.040132426,0.011910744,0.008991063,0.022291316,0.009657572,0.042816505,0.0054719104,0.014301345,0.0501393,-0.011241236,0.046932038,0.049533457,0.0146641955,0.087870166,0.011839415
-0.025387814,-0.005767354,0.01659038,-0.012720326,0.047672763,0.014839347,-0.011367428,0.03986235,0.030730557,-0.015455485,0.0075292448,0.015676191,0.0497744,-0.009371135,-0.008906361
0.018713206,0.0138696795,0.023611736,-0.013307922,0.028135683,-0.040251665,0.01559179,-0.020560332,0.022068335,0.039652087,0.025543958,0.0136422515,0.013449386,-0.032166246,0.017522711
-0.007360084,-0.021416299,0.002110836,0.01205026,-0.029485561,-0.010841401,-0.006306031,-0.026023142,0.030232353,-0.03696885,-0.007375736,0.013796169,-0.027528757,0.016475642,-0.018450709
0.04882165,0.013706496,0.011242893,0.026166031,-0.025422055,-0.019969257,0.011746662,0.006534556,0.013963118,-0.033726502,0.028591473,0.017910158,0.057544366,0.015366002,0.020491926
0.016356561,0.0011070636,-0.0022346582,0.018262876,-0.026890509,0.011001204,0.010563759,0.029389434,0.010209929,0.04523901,0.034924574,0.02320762,0.0021255147,0.007895963,0.008063688
0.0335433,0.009400031,-0.007315386,0.012786841,0.018621275,-0.04034785,-0.010184333,0.028644416,0.033133864,-0.024715737,-0.0017759558,0.039487682,-0.0034783948,0.051891536,-0.010822838
0.037371583,0.028122243,7.956382e-05,-0.033034395,0.013687663,0.04624282,-0.008467393,0.05078553,0.008741428,0.046912245,-0.0005484503,0.026109826,0.05093517,0.025294274,0.016058333
0.024519786,0.05988982,0.031736612,0.023637269,0.0012783539,0.031391583,0.03546302,0.030745033,0.036031894,0.0619989,0.033779196,0.031973884,0.054948337,0.028792862,0.056930136
0.0007684175,0.019062508,0.0014242425,0.0040274677,0.00020882674,-0.04621651,0.033213682,-0.012605436,0.035225157,-0.020370841,0.021082718,-0.0037391447,0.00012575649,0.016714372,0.0293586
-0.039985344,-0.006442357,0.01888633,0.024592925,0.04581879,0.029366098,0.019329667,0.039422475,0.0033176783,0.038699266,0.041037433,-0.013481019,0.08130069,-0.065571085,0.017782498
0.021041304,0.044018812,-0.0058545573,-0.006708445,-0.06946777,0.0029238649,-0.0061146226,0.00095579773,0.005885124,-0.02317053,-0.019837648,0.008920336,0.0011254046,0.0150267,0.029522546
0.0694617,0.012563818,-0.006760098,-0.011494261,0.0174496,0.005331494,-0.015814133,0.039538678,0.032280836,-0.03727021,0.0058018873,0.038267218,0.036763474,0.064929195,-0.0068288096
-0.0027620941,0.04348269,0.007400981,-0.008257722,-0.059492923,-0.06384813,0.012909338,-0.014729142,0.013456164,-0.032586094,0.0012078229,0.008976747,0.0050698044,0.020717569,0.026322398
-0.013269721,-0.0060810447,-0.0076427003,-0.0056081507,-0.015256479,-0.039995648,-0.017315004,-0.023435302,-0.015380617,-0.02443235,-0.017858692,-0.0016547609,-0.0053258,-0.013183905,-0.0061334423
0.055032678,-0.007828873,0.008950656,0.01605155,0.061549082,0.063751444,0.0032929713,0.041600935,0.04922615,-0.040790193,0.05740731,0.061689027,0.030688208,0.014050366,-0.020408561
0.040740386,0.00048630405,0.00037872326,0.016642965,0.01663157,0.056388438,0.014838238,0.02950328,0.08125724,0.010421685,0.01979868,0.04572427,0.043732196,0.04430624,0.0122510325
0.025121944,0.00052462565,-0.009568942,-0.005316803,0.0656021,0.07514616,-0.016293708,0.012363422,0.009799367,-0.022935838,-0.0018470045,0.036380313,0.008570792,0.0383202,-0.025702046
0.061109245,-0.020179037,0.02001524,-0.0089113945,0.04365693,0.013545324,-0.002336402,0.034391083,0.04102672,-0.0153699415,0.030485034,0.04329391,0.06369033,0.036457576,-0.010800453
-0.060874104,0.0038330518,0.010861766,0.007665783,0.024335744,0.06473169,0.0036708964,0.028316561,0.04563323,0.04594457,0.037170395,0.015805203,0.064277,-0.0272667,0.011038346
0.065147586,0.0075941645,-0.00024751388,-0.03114768,-0.04325708,0.031684827,-0.013959617,0.048072934,0.04939828,0.041788995,0.042577833,0.05126811,0.060364164,0.026671402,-0.0017929114
0.0130255055,-0.010392753,0.01750077,-0.008154168,0.07515603,0.020667352,0.012209814,0.025672331,0.0027598888,0.078625254,-0.008757483,-0.00078530423,0.027813897,0.007447066,0.007296904
-0.051306933,0.05617824,-0.003501881,-0.0033673828,0.036196843,0.045258492,0.0046641575,0.03142554,0.021981888,0.084818095,0.024395078,-0.0062128548,0.068618365,-0.000263853,0.050624155
0.041385658,-0.011963955,0.014444321,-0.0081566125,-0.00080417655,0.05237273,-0.011723482,0.011699727,0.026483692,0.040332586,-0.0048561953,0.010649706,0.03621657,0.01601933,-0.0043377164
0.08390812,-0.00090303645,-0.0023048623,-0.013194753,0.033794113,0.029731449,-0.011400512,-0.013195382,0.017024454,7.845461e-06,0.02838653,0.039199423,-0.023311196,0.05293812,-0.008011162
-0.009942548,-0.015654664,-0.002586225,-0.013008863,0.0064209504,0.031619065,0.0077934666,0.036035378,-0.003130339,0.06749513,0.022975596,0.014696341,0.01888892,-0.028125037,-0.019712128
0.022643548,-0.018612765,-0.021461792,-0.01567905,-0.059582278,-0.025371114,-0.017950635,0.0026038457,-0.002782151,-0.031610653,-0.041514117,-0.020987129,-0.015026053,-0.02808924,-0.020645369
0.03134816,0.016307224,0.013068729,-0.003560799,0.04912322,0.05642192,0.012373124,0.031404026,0.017231869,0.034792252,0.004623266,0.010995759,0.05593705,0.03242961,0.015563635
0.0010700496,-0.010497519,-0.01205443,0.0024652192,0.045033745,0.031710528,-0.01920792,0.023306536,0.03245113,0.06358292,-0.016045146,0.01395425,0.055084735,-0.009012753,-0.0065543125
0.009230248,-0.038418174,0.04293225,-0.00673367,0.0106037995,0.11688379,0.009364933,0.034393422,0.04264322,0.016063636,0.028972624,0.01829699,0.06953936,0.020228721,-0.014276171
-0.06048744,-0.015192485,-0.040674116,0.008990022,-0.11858594,0.0009869542,0.0018254905,-0.03986099,-0.04698163,-0.034630027,-0.067923516,-0.0720436,-0.051554218,-0.03805513,-0.0058587617
0.059545115,-0.012603025,-0.03733576,-0.00018600142,0.038873404,0.101848535,0.007538949,0.03951817,0.036233746,0.037574816,0.04214429,0.047639467,0.05593303,0.026308075,-0.010188924
0.036872186,0.017903054,0.024421008,0.0035439692,0.011487326,-0.03413316,0.02315962,-0.0019520447,0.01810616,0.022383098,0.0076873335,0.016605556,-0.022945879,0.059421685,0.01021882
0.059652984,-0.0034050723,0.019160755,-0.01431682,0.073859155,0.0450998,-0.004638668,0.0292404,0.042972755,0.02031014,0.014316231,0.014001394,0.05076039,-0.015952803,-0.0010029976
0.034459997,0.017161533,0.006429334,0.015004256,0.09812891,0.054423705,0.011366788,0.06520446,0.046360422,0.02199115,0.035196163,0.050935805,0.050234206,0.034375314,0.012188278
-0.014438823,0.05712212,0.021552317,-0.012530013,0.05496959,0.066835575,0.012476439,-0.012796368,0.00334418,0.010420204,0.037845638,0.024075834,-0.005885083,0.0138418935,0.044553254
0.033258796,-0.019673783,0.0025114028,0.0014701041,0.0065038335,0.009918796,-0.0060805595,0.0015658345,0.063060045,0.042759836,0.008898775,0.04622168,0.01282334,0.04407218,-0.024225123
0.0005138768,0.009171877,0.0032987618,-0.0039653042,-0.020233437,0.009940928,0.02121294,0.012465271,-0.002210999,0.043028653,0.029595599,0.011359605,0.017858572,0.034724247,0.02149722
0.014906665,0.005919704,0.012447429,-0.00605906,0.050035033,-0.028847503,0.019912574,0.031146478,0.04834772,0.071171485,0.043998964,0.027260648,0.03440713,-0.0028811842,0.017109733
0.037461393,-0.037084863,0.01606466,-0.017893182,0.02611078,0.01107819,-0.00045479555,0.021020602,0.058063805,0.0165776,0.012201962,0.053288423,0.032694917,0.034495927,-0.022367679
-0.054604813,0.019446816,0.023571216,0.003274762,0.058115214,0.017042944,0.021936204,-0.011344714,-0.0031359233,-0.018571753,-0.00373701,-0.006641848,0.01389396,0.019213822,0.016435236
-0.018223578,0.00084636593,0.0067864107,-0.0050595626,-0.124987565,0.017190002,0.0024626532,0.027247027,0.0032163002,-0.02509867,0.023070935,0.0046187863,0.04641576,0.046082012,0.010522651
0.05180324,0.0039949636,-0.010770429,0.00014937902,-0.01745728,0.0023274869,0.000896391,0.0059499517,0.05025524,-0.05947926,0.030386103,0.07159608,-0.020740544,0.05495874,0.008405501
0.05331132,-0.01688712,0.004196015,-0.002801127,-0.017212886,-0.023280626,-0.012049687,-0.010549812,0.023312898,-0.002410411,-0.03151674,0.013876293,9.842776e-05,0.027371123,-0.008293541
0.029424641,-0.006056849,0.016678054,0.010544291,0.049507003,-0.021922557,0.013533703,-0.0010571182,0.019511621,0.013299226,0.021737931,0.026638113,-0.041446716,0.007246107,-0.010074897
0.034821704,0.0076342328,0.015549656,-0.0038541702,0.05766851,0.04361722,0.013569353,0.024108795,0.039265305,-0.031092208,0.015299864,0.026530787,0.010889662,0.0038420828,0.011719339
0.021895455,0.007180933,-0.014999306,0.0047897547,-0.024882331,0.029731581,0.0038297551,-6.0822815e-05,0.018552061,-0.02293633,0.020168172,0.03838869,0.027803347,0.021633696,0.011712292
0.026003543,0.0232344,-0.0003624279,0.030218853,0.024226401,-0.029393943,0.024093661,0.014836442,0.018127173,0.0020413958,0.017462755,0.03929703,-0.0034304317,0.004923242,0.020683672
-0.032280363,0.039557386,0.014267326,0.015642036,-0.0034796782,0.006509898,0.005698573,0.05224702,-0.003863413,0.0017208066,-0.02804343,-0.016367605,0.07507534,-0.009065397,0.037674326
0.034857266,0.019660108,0.02410733,0.0100322105,0.067158476,0.018937925,0.021676388,0.041575883,0.033981077,0.06424921,0.031706005,0.06241452,0.032773085,0.054615755,0.027130373
-0.032116763,-0.017692585,0.0011024661,-0.0034992287,-0.015322421,0.04386753,-0.00079423934,-0.007877162,0.00041606836,-0.0044926004,-0.039162688,-0.03653606,0.031991825,-0.019355375,0.009946009
-0.020506753,0.014083026,-0.0033393512,0.006949608,-0.027058624,-0.017539823,-0.0038313987,0.014925658,0.0025882218,-0.0393435,0.010546816,0.013301796,0.040338255,0.051066056,0.00865281
0.027166404,0.029784042,0.012978217,0.020371266,0.0409185,0.0480641,0.020765811,0.038380846,0.032552563,-0.006484057,0.033914916,0.023844969,0.05841831,0.023565527,0.0327007
0.0063689034,0.0059755435,0.032923125,0.008922077,0.07290414,0.12289328,-0.00416614,0.022672188,0.032991055,-0.024304152,0.03021372,0.042892087,0.0073799184,0.038330592,0.0019936806
0.019741757,-0.010177037,0.002436149,-0.016702112,0.06036796,0.04482484,-0.006396805,0.009549227,0.03882285,0.0292974,0.025717802,0.024674298,0.055306487,-0.015627638,0.0034993119
0.02759866,-0.020388268,-0.008463546,-0.012340386,0.07060057,0.085200235,-0.0048565194,0.037311304,0.024868857,-0.01147893,0.023558378,0.069267854,0.018222686,0.05361989,-0.026043737
0.058724597,-0.020012498,0.0012245635,2.5785295e-05,0.028451968,0.042592067,-0.0026010526,0.0013777707,0.041968692,0.036476992,0.056729604,0.036364123,0.026447047,0.009386106,-0.009028418
0.008894077,0.022412304,0.004569639,-0.0031191062,0.016186064,0.0714217,-0.0040746536,0.08208847,0.042367585,0.08609537,0.01689742,0.03659719,0.10176355,0.0114130685,0.016467359
0.030870121,0.027960204,0.019564724,0.017659752,0.088507734,0.06663395,-0.0029514944,0.04124008,0.077617496,0.029653192,0.05351735,0.07054332,0.05024592,0.06534549,0.01869501
0.010060117,-0.013734628,-0.002824203,-0.0020351864,-0.027227677,-0.0492576,-0.009691447,0.00019161217,0.02595637,0.01077429,0.03782307,0.031066917,0.017888002,0.01664303,-0.0170038
0.08016347,0.00052090664,-0.017167045,-0.029323222,-0.03766551,0.014971696,-0.01977817,0.006346468,0.052736137,0.020635694,0.016956598,0.049402043,-0.015892992,0.05480964,-0.021244118
0.04550396,-0.020330258,0.005894434,-0.020844368,-0.025588706,-0.03025858,-0.035906617,0.04570514,0.024648776,0.095368095,-0.022169162,0.0010540877,0.060457714,0.0046793157,-0.026117785
0.028281562,-0.007258755,0.009149188,-0.006066732,0.005696127,-0.059519283,0.010376025,-0.010299148,0.019147186,-0.039422795,0.024407417,0.020025589,-0.032881975,0.0074757617,-0.010068227
-0.0067305397,0.019304778,0.010631451,-0.024408666,0.035078216,0.040588304,0.028922759,0.020742899,0.07155243,0.08380174,0.07709661,0.05294244,0.044364505,0.080897376,0.021841671
-0.016642783,0.004994306,0.0040168604,0.01877144,0.02398498,-0.016002899,0.013039,-0.015353177,-0.01850282,-0.021877714,-0.018671952,-0.021223983,-0.015796112,0.006475009,0.014106557
-0.00243387,0.024732396,0.0055361656,-0.0008885097,-0.03332519,-0.000809025,-0.0004865569,0.020678107,0.034489576,0.023540698,0.030958336,0.014349227,0.012882511,0.049470004,0.009107394
0.0067720455,0.0062178,-0.009851726,-0.014093254,-0.018503048,-0.032962427,-0.007871161,-0.018759388,-0.008118229,-0.023613553,-0.047287714,-0.04202774,-0.036828652,-0.015577532,-0.002861451
-0.008520974,0.027777351,0.018487558,0.027864834,0.032680262,0.0029870942,0.017423641,0.03166046,0.024926286,0.034498464,0.041155055,0.03576826,0.022973778,0.034903564,0.023269048
0.0422722,-0.018281195,0.017536642,-0.020554876,0.099348746,0.094391786,-0.00416103,0.06467098,0.042977273,0.056087222,0.048528705,0.06510734,0.05116784,0.026482288,-0.012432504
-0.006755857,-0.0070372876,0.020331861,0.0028744577,0.01396228,0.04524359,0.029221173,0.031022102,0.03247377,0.039858706,0.009240022,0.017903311,0.043923236,0.009889895,0.019912086
0.0051812883,0.00010428764,0.018074818,0.021852916,-0.065378025,0.048995256,0.014979146,0.016120367,0.055562228,0.03076144,0.039492264,0.047575347,0.0009954907,0.019142134,0.0030415328
0.003707869,-0.048901398,-0.017336732,-0.029184906,0.009676075,0.0745269,-0.0032492066,0.0018766718,-0.010864679,-0.021528997,-0.018610362,-0.023871547,0.05080623,-0.07820621,-0.017690185
-0.06167648,0.0033879166,0.020508714,-0.024048405,0.018054701,-0.020406669,-0.018112358,0.012097705,-0.021312136,-0.0618309,-0.04566413,-0.0073358733,-0.032051712,-0.012497352,-0.017258802
-0.021317156,0.0016104837,0.030364867,-0.026931629,0.052399192,0.07599087,-0.012117061,0.019004244,0.014218289,0.018378522,0.032196075,0.02680831,0.01475574,0.029337484,0.0027879393
0.028942417,-0.001352191,0.0076650716,0.0209649,0.053025045,0.020234272,-0.0031619137,0.031513456,0.034589995,-0.036517005,-0.020216037,0.036748707,0.014209492,0.04159873,-0.00667569
-0.016946118,-0.028396517,0.007356598,0.0010239785,0.015332743,0.02115529,0.013438909,0.056048613,0.018402837,0.071108155,0.0032375017,0.0058143158,0.0476949,0.009792585,-0.0017354852
0.01784492,0.04077643,0.0038231355,0.015373833,0.02079568,0.05692271,0.015218419,0.025074676,0.046774007,-0.0023760172,0.055933584,0.04171585,0.010935232,0.065846264,0.027620656
-0.013627904,0.011142679,0.008069398,0.013387353,-0.012367589,-0.07241505,-0.006508709,-0.021337356,-0.023055762,0.006955135,-0.024844617,-0.0077211354,-0.0026325881,-0.00013800897,0.00063716015
0.0007832758,-0.024900526,0.024072466,0.003395443,0.010430042,0.016139878,-0.006959076,0.021791277,0.019870002,0.022720572,-0.024885457,0.011040554,0.073389985,-0.004267061,0.0015500432
0.009046251,0.029224772,0.007851167,-0.009266868,0.0057562413,-0.013085095,0.0045992807,-0.0069143213,0.007375369,0.052507654,0.0027312199,0.015008148,0.0077471314,-0.0024700612,0.029411217
0.037227664,0.030717295,0.017824814,-0.013561202,0.008286386,0.06958705,0.017799247,0.023187313,0.027112035,0.004523937,0.0034806486,0.05305998,-0.044848204,0.09223375,0.00040405942
-0.045356303,-0.007813549,0.013155136,-0.0046401117,0.024167744,0.006945123,-0.0011219196,-0.0087946225,-0.0023677163,-0.018937021,-0.021046035,-0.04211294,0.061047696,-0.0393939,-0.0025036852
6.6448e-05,0.0036903557,-0.0054193167,0.0022459128,-0.0024927445,0.033936545,0.026459988,0.016302887,0.006204607,0.002352071,0.0035983035,0.0063784765,0.016687427,0.005501611,0.010600228
0.01252365,-0.026045583,-0.011911353,0.011767499,0.1064155,-0.003184855,0.015371949,0.052541804,0.043793365,0.08771659,0.040357977,0.029161911,0.041375026,0.036822047,0.005668523
0.07164156,0.030438825,-0.0016632266,0.009359615,0.03097302,0.02746408,0.031760648,0.036430784,0.031161267,0.03600689,0.089856625,0.0683241,0.06352112,0.045404978,0.043727696
0.014400491,0.0077743176,0.0144209685,-0.022992719,0.054385155,0.046556123,0.0048213545,0.05289361,0.04423719,0.04391303,0.02730989,0.03940074,0.06387083,0.023767252,0.0037296405
0.046454825,-0.007595594,0.00025119074,0.010098738,0.0054212315,0.06277168,-0.0030776374,0.0076035513,0.0065441094,-0.032707375,0.0126487445,0.025048042,0.050256662,-0.030111082,-0.0011586766
0.0032721683,-0.012855639,-0.008662997,0.009993301,0.057038207,0.046459567,-0.005622453,0.012560395,0.007974529,-0.013344134,0.02278142,0.031676978,0.015500706,0.008028113,-0.019444238
0.020696318,0.027367659,0.007896911,-0.02173347,-0.03930852,0.02045671,-0.018130556,0.01713739,0.02634667,-0.034568697,-0.019046973,0.025097493,-0.005831804,0.031705473,0.012499274
0.020711174,-0.01778486,0.0017361916,0.0017168606,-0.0046829097,0.009749949,-0.0053454144,-0.003989963,-0.0029534902,0.03922572,-0.0016954523,-0.025111506,0.035818912,-0.017472524,0.0023863523
-0.008053215,0.035635244,0.019583646,0.012398042,-0.024167277,-0.030353202,0.022308808,0.0009027198,-0.00939472,0.013345843,-0.027527444,-0.0023737047,-0.021449978,-0.0030268226,0.026519926
0.030356336,0.027857482,0.010850206,0.020873716,0.03179409,0.10684812,0.030523065,0.040184595,-0.005367106,0.025215294,0.008280601,0.024988912,0.01864275,0.013933861,0.026772702
0.026263561,0.008572272,0.009425428,0.008240688,-0.045379154,-0.08751542,-0.012663023,-0.0051671043,-0.02392665,-0.0138392905,-0.036127802,-0.02497319,-0.0629325,-0.0359131,-0.016872244
0.017240955,0.012421031,0.010588284,-0.015253007,0.018402584,-0.045995347,-0.0038530556,-0.022521328,0.032028206,-0.005602789,0.026705299,0.023854218,-0.02348649,0.01884194,-5.088281e-06
0.07147269,0.014692492,0.024788564,0.0151704,0.11708825,0.1297283,0.008412299,0.07572001,0.069658585,0.15156728,0.052421875,0.05925086,0.0851771,0.03413088,0.012457138
0.015911372,0.009413214,-0.0014250684,0.009666333,-0.02926663,-0.021601876,0.007417975,-0.025255501,0.03383315,0.004711035,0.0005945992,0.03764786,-0.035447896,0.025974413,-0.0027170437
0.0015752576,-0.011883509,0.007216383,-0.0035734961,-0.03275076,-0.025503682,0.00013550231,-0.0065661874,0.04303307,-0.036133904,0.04472474,0.025900675,-0.008620795,0.05582089,-0.011986613
0.02834376,0.026095167,-0.012869548,-0.004396216,0.04081527,0.021988759,0.018441223,0.05125047,0.021227492,0.083251156,0.025164317,0.030678501,0.06757875,0.0007991586,0.026584558
0.008451434,0.00856371,0.016069066,0.004764094,0.053091057,0.031261712,0.012281774,0.034414433,0.026364977,0.04034952,-0.00024550315,0.015309371,0.05218965,0.0012241192,0.03330084
0.0116996085,0.028171867,-0.008739562,0.0074710418,-0.04215132,0.014617335,0.004821232,0.013652365,-0.024676532,-0.033616852,-0.03305053,-0.00075205415,-0.030090364,0.032322243,0.0020332362
0.08480552,0.011935987,0.005180918,-0.024776835,0.09155036,0.0507209,0.01773934,0.050541095,0.07702525,0.05330944,0.05761713,0.08944301,0.07470354,0.034989774,0.017704431
-0.000877494,0.0111747645,-0.0070048375,0.013024491,0.04872167,0.018201789,0.014981463,0.015025213,0.029963622,0.06812528,-0.006644694,-0.0058548898,0.04472717,0.00021225587,0.021147955
0.047527418,-0.035906438,0.0010277317,0.004417917,0.041905522,0.052519023,0.0017901207,0.028567493,0.015328798,0.014055699,-0.03653905,0.033211585,-0.0118756965,0.049955208,-0.01784536
0.10258018,0.010737577,0.024413176,0.0012213449,0.117536746,0.02724624,0.009642351,0.061325602,0.07991946,0.029609848,0.038157217,0.08159738,0.041108973,0.06851181,0.008315225
-0.016313625,0.02816961,-0.018076502,-0.0064865025,0.032509502,-0.028349807,0.000394864,0.0021000775,0.031195104,0.00854419,0.04180415,0.028321007,0.00052136555,0.084708676,0.015202742
0.010697984,-0.019885175,0.0049992013,0.00048037246,-0.006690236,0.005171962,-0.011369335,0.026524246,0.065023765,0.006151315,0.048209827,0.03446769,0.047283858,0.01763272,-0.010970963
-0.017105632,-0.018889166,-0.006025492,-0.013084205,-0.017864354,0.017275004,-0.0020727194,0.01623062,0.019919703,-0.03060022,-0.0063876417,0.027951043,-0.0179865,0.011950109,-0.023594461
0.04670965,0.019096013,0.031543754,-0.020441575,0.020793049,0.05719302,0.028337378,0.06671736,0.04724444,0.072639406,0.049510766,0.06853366,0.05631482,0.026268523,0.014160544
0.0010479232,0.0028822636,-0.003263019,-0.009516781,-0.0064322166,0.032699805,-0.011102189,0.011389255,0.037646234,-0.0011579432,0.020266447,0.03609364,0.017283918,0.023777887,-0.011309296
0.014250912,-0.012362647,0.0042695403,-0.015693627,0.01656282,0.054085076,0.0063773086,0.021394689,0.022314873,0.051222946,0.015165441,0.025202645,-0.008811133,-0.014397752,-0.019533463
0.01419216,0.0074265506,0.01652519,0.003103544,-0.0153534785,-0.021204116,0.0016160246,0.0018529436,0.0072242655,-0.005303859,-0.0066443663,0.009795737,0.023486698,0.016477633,0.008676851
-0.019647231,0.008452415,0.013938758,-0.011647044,0.000918841,-0.016918736,-0.0015569422,-0.024734925,0.048324466,-0.0027185827,0.049551424,0.020166513,-0.0009815879,0.01363896,-0.00040988252
-0.009893162,-0.011442694,0.014390053,0.009467634,0.046699993,0.04931084,0.015698854,-0.013182661,0.021892335,-0.012918399,0.034500137,-0.014444964,0.022062544,-0.0065393467,-1.4940277e-05
-0.034142964,-0.007877663,-0.0035225172,-0.031243248,-0.044822082,0.02487793,-0.006931753,-0.002520848,0.0064184647,-0.01913882,-0.024498515,0.006383027,-0.018025836,-0.015145209,-0.015225884
-0.0065859444,-0.007896308,0.016464889,0.00438537,-0.03502184,0.010951072,-0.0031646537,0.027145412,-0.007305974,0.017607413,-0.032341585,-0.033917673,-0.0039061587,-0.012627235,-0.009958282
0.003827408,0.025945812,0.0058539505,0.019035699,0.045575567,0.0053129345,0.013223913,0.056750417,0.029949768,0.047558483,0.030981626,0.015404668,0.043606497,0.02584441,0.023704628
0.0899537,0.034482297,0.02981828,-0.0056110397,0.0059967153,0.04531978,0.012307238,0.035104778,0.031846415,0.04073173,0.032521285,0.0664047,0.010670888,0.027678443,0.02773437
-0.00563116,-0.02795298,0.029316215,0.0116864,-0.010857511,-0.016811075,-0.005714516,0.015674671,0.058730923,0.055072613,-0.010846335,0.024011062,0.0008298177,0.03405939,-0.029176975
0.04249697,0.0148421535,0.029347604,0.012998531,-0.043915052,0.01048144,0.006108914,0.013680098,0.0065941475,-0.02777763,0.017167093,0.028245201,-0.025812423,0.033852387,-0.0035528322
0.039912105,0.024804194,0.0432528,0.029413573,0.055608083,0.08651855,0.02559657,0.0206623,0.069689766,0.04477972,0.020310726,0.034899946,0.030788174,0.07088556,0.034445085
-0.029936126,-0.021566428,0.005652485,0.0073535703,-0.06535175,-0.04981608,0.01608417,-0.041757576,0.0027267393,-0.052876167,-0.026661936,-0.034157373,-0.0312709,-0.0024945773,-0.012474347
-0.02872389,0.0040169195,-0.0019009258,0.009546038,-0.013537966,0.019771427,-0.01006538,0.00030720234,0.014491227,-0.004810489,0.04897123,0.016998282,0.04247427,0.007880183,-0.00041659828
-0.0038577951,-0.0066784183,0.019921131,-0.004349339,0.14349443,0.085369356,-0.0056186747,0.050811213,0.043101303,0.03773612,0.023180675,0.04172006,0.08259282,0.01342186,-0.0074924896
0.0034190994,0.00023669843,-0.001636208,0.0021241985,-0.024643831,-0.016817907,0.015371141,-0.0051324926,0.010555988,-0.0012093689,0.026663471,0.0149599165,-0.029756939,0.039297257,0.00061648525
0.06236937,0.028064005,0.013216357,0.01688067,0.020839518,0.0136499815,0.030131046,0.04287477,0.056694623,0.040034093,0.09419665,0.0494971,0.029141292,0.06467662,0.05117769
-0.027256032,0.03513846,-0.012905164,0.026179409,0.026229622,0.0103603015,0.019332122,0.0020684153,0.02939324,0.04985018,0.026497789,0.016750919,-0.019235043,-0.0021202993,0.02773774
0.03575758,0.014885738,0.004577116,-0.016661352,0.06864545,0.005265317,-0.00794633,0.027078457,0.04403589,0.0026639663,0.03598126,0.02382859,0.026709637,0.034243457,-0.0037961067
0.031521935,0.020005003,0.0023989447,0.0049543222,-0.009052303,0.052399173,0.027108487,0.026300358,0.036076356,-0.017934553,0.051092923,0.036308687,-0.013528513,0.072302595,0.022388894
0.08334724,0.037065614,0.019107973,0.01781501,0.064488634,0.066140875,0.0077414466,0.034476876,0.031066418,0.027298104,0.046805046,0.04229045,0.021985432,0.010048405,0.021051357
-0.012054557,-0.04536866,-0.014529079,-0.0005504589,0.02280357,-0.010061158,0.017092735,-0.018141452,0.008828301,0.011458611,-0.005314242,0.006901836,-0.05390627,-0.0013607312,-0.029243639
0.050417885,0.01693537,0.018947642,-0.0017319305,-0.010528928,0.037791092,0.00988275,0.015854202,0.042022504,0.060829602,0.04359123,0.014290477,0.042019248,0.023552721,0.021478781
-0.010561183,0.020878095,0.023074927,-0.0016336495,-0.008187566,0.053217784,0.011442433,0.04720726,0.023302611,0.00022194255,0.0033399034,0.022767859,0.098452315,0.023114415,0.032704066
-0.044592336,-0.029003255,0.008047053,-0.023346728,-0.0013533831,0.056162752,-0.012512076,-0.01869924,-0.023940247,0.016318042,-0.011548661,-0.040181987,0.01592092,-0.049833592,-0.008692874
0.03063162,0.03342391,0.01512014,0.020751059,0.051081493,-0.04900138,0.009775532,0.016779348,0.0016445257,0.10952946,0.046590485,0.026119016,0.015365003,0.032559313,0.018431941
-0.0004788125,-0.003883196,0.016118936,0.0063784476,0.07230425,0.07519658,-0.019197073,0.031344585,0.030397143,-0.058929265,0.043232635,0.032114174,0.038719937,0.050568048,-0.0074024512
0.038342193,0.007209817,0.008724092,0.02058401,-0.0095460955,0.07115742,0.024215192,0.030435182,0.069537565,0.097455844,0.080406785,0.034851488,0.07518045,0.019351397,0.020742718
0.05437845,0.033062395,-0.01586848,7.4180076e-05,-0.024513744,0.059221253,-0.0060988218,0.011798304,0.027698943,0.019322589,0.060333718,0.026345784,0.03502667,0.004095303,0.011941573
0.049025886,0.011156857,0.015650606,0.0074144723,0.08704297,0.043954495,0.00441916,0.07478988,0.033601746,0.028325316,0.040793736,0.04591562,0.08272871,0.025968645,0.011169257
-0.018825432,0.0010756813,-0.011422971,0.012601567,-0.014098182,-0.0042876117,0.012142062,0.021527378,0.041473754,-0.04389223,0.010645615,-0.0029362664,0.04920288,0.01946192,0.027548082
0.0037824968,0.03488416,0.011440167,0.00055930857,-0.014365561,0.003985704,0.0005560722,-0.0056163073,0.02704798,0.0020547127,-0.0030691363,-0.005622141,-0.0006457474,-0.02082783,0.011870511
0.047407486,0.042843692,0.003994657,-0.00021346658,0.029158598,0.0069621634,0.007970696,0.04719693,0.007756022,0.0551426,0.01828428,0.009546117,0.06156546,0.02481605,0.037185896
