variant,window_date,corr_min,corr_max,corr_mean_offdiag,negative_corr_share,eig1_share,eig5_share,corr_mean_within_group,corr_mean_between_group
signed_lkj_eta_1,2025-06-30,-0.11253339472930883,0.6865394125730755,0.18789810030664184,0.0196078431372549,0.24994270380918207,0.5268045970557275,0.24581765874287065,0.1760405529102485
signed_lkj_eta_1,2025-07-31,-0.10232405504131574,0.6269177783399249,0.1953411945766935,0.006535947712418301,0.2520900844244597,0.5325189048132618,0.2629972530845945,0.18149034795302876
signed_lkj_eta_1,2025-08-29,0.0334919406278596,0.696198127841734,0.19830494391348558,0.0,0.25960336091933867,0.5182009302440987,0.24813537609771916,0.18810343811198893
signed_lkj_eta_1,2025-09-30,0.04419963501094825,0.6792861801898437,0.19581390925330075,0.0,0.25556648714367547,0.5245842908705262,0.2649026560750578,0.18166975636065755
signed_lkj_eta_1,2025-10-31,-0.1680765532960608,0.7061095389137053,0.18499841479764206,0.006535947712418301,0.24569432445439565,0.5248865330932425,0.2531953179710425,0.17103684406922937
signed_lkj_eta_1,2025-11-28,-0.11162689816233717,0.5769391744707402,0.17640530572741137,0.032679738562091505,0.23238648926716288,0.5147333026841207,0.2199424227172335,0.1674921951625659
signed_lkj_eta_1,2025-12-31,-0.08840793430965235,0.5266437833682811,0.17562838357642854,0.006535947712418301,0.2369030279828096,0.4988787217396612,0.21614756801999443,0.16733311746987178
signed_lkj_eta_1,2026-01-30,-0.016408201829461788,0.6341241274130438,0.1955309458995657,0.006535947712418301,0.25466520922693886,0.530613489474979,0.2527571825375649,0.18381533839887298
signed_lkj_eta_1,2026-02-27,-0.058646905564205314,0.5766711660827993,0.18597863277996896,0.026143790849673203,0.2437718236222755,0.5298033291820226,0.2686749581088294,0.16904867641343063
signed_lkj_eta_1,2026-03-31,-0.015028943411569611,0.7574348283351218,0.20375104109514047,0.006535947712418301,0.2632136244897098,0.5436363100748387,0.2820620173246838,0.18771887273318674
signed_lkj_eta_1,2026-04-30,-0.027143464455268204,0.7023359562161763,0.20070727890317597,0.006535947712418301,0.25973280161933165,0.5503696627626349,0.28742067828509715,0.18295492942341257
signed_lkj_eta_2,2025-05-30,-0.0053878518017511,0.5216609131552351,0.15418367072995542,0.006535947712418301,0.21202301807538934,0.46564002184690917,0.19772122973879697,0.14527046967302726
signed_lkj_eta_2,2025-06-30,0.033349570852401506,0.5739790756091276,0.15974080306476965,0.0,0.2198177097177214,0.4708018081246002,0.19883425084048442,0.1517374200555682
signed_lkj_eta_2,2025-07-31,-0.0012949844365497908,0.41040122861662715,0.15441879634002922,0.006535947712418301,0.21215359644517542,0.4706526284717581,0.203334674547304,0.14440452206137455
signed_lkj_eta_2,2025-08-29,0.006303947102801014,0.5392212477507018,0.1579079728772358,0.0,0.21642246553147942,0.4753577235146094,0.20963452386857107,0.14731828527271046
signed_lkj_eta_2,2025-09-30,-0.012947725075778481,0.45652935393016497,0.1623446871479912,0.013071895424836602,0.21893823713997534,0.4810710912545864,0.21024277577868966,0.15253877923934422
signed_lkj_eta_2,2025-10-31,0.023885857831580707,0.516750016231644,0.16306763979074917,0.0,0.22035344002911605,0.48115474055145374,0.21121348696214806,0.1532110096611714
signed_lkj_eta_2,2025-11-28,0.022558133004076202,0.4611305745346332,0.16809237093103074,0.0,0.22623009247792822,0.48663596210338994,0.2155274632997461,0.15838124965869535
signed_lkj_eta_2,2025-12-31,-0.07685604408126867,0.43931980790251063,0.1618550338761094,0.006535947712418301,0.21888815088159452,0.4799230816477219,0.2061104920666453,0.15279486133316506
signed_lkj_eta_2,2026-01-30,0.030930714938686717,0.3808963283063104,0.16377361731496526,0.0,0.21852310825463794,0.48527438682136864,0.21043556582985376,0.15422077746152354
signed_lkj_eta_2,2026-02-27,0.0028443044832257504,0.486770550190295,0.16681238716458394,0.0,0.22283085835578534,0.4901654681262611,0.22148347421409698,0.1556198811544474
signed_lkj_eta_2,2026-03-31,0.015095278505185451,0.5797239252233005,0.16973106571066357,0.0,0.2288236568449464,0.49406991820776436,0.2266329979557822,0.15808185123528495
signed_lkj_eta_2,2026-04-30,0.028117142014328668,0.4336044147239049,0.16917508559562267,0.0,0.222817397229706,0.4795104218356814,0.2190059742717073,0.1589734863391014
