horizon,feature_a,feature_b,corr,abs_corr
3W-FRI,max_dd_6m,cpi_chg_1p,0.17195532901797717,0.17195532901797717
3W-FRI,vol_1w,ret_skew,0.1711715683710771,0.1711715683710771
3W-FRI,sd_turn,erp,0.16903482126714753,0.16903482126714753
3W-FRI,hy_spread_z_12p,tbill3m,-0.16873013485286367,0.16873013485286367
3W-FRI,downside_vol_1m,tbill3m,-0.16868738428518165,0.16868738428518165
3W-FRI,mom6m,pct_above_50dma,0.16783214181636685,0.16783214181636685
3W-FRI,ma_signal,max_dd_6m,0.16628944892846953,0.16628944892846953
3W-FRI,vol_z,hy_spread_chg_1p,0.16545847228193522,0.16545847228193522
3W-FRI,spy_flow_z_12p,term_spread,-0.1652899319651914,0.1652899319651914
3W-FRI,max_dd_6m,tbill3m,-0.16490607084758296,0.16490607084758296
3W-FRI,vix_ts_z_12p,erp,0.16418549902118743,0.16418549902118743
3W-FRI,vol_1w,vix_ts_z_12p,-0.16407588300914647,0.16407588300914647
3W-FRI,vol_autocorr,erp,0.16404774839684003,0.16404774839684003
3W-FRI,downside_vol_1m,vix_ts_z_12p,-0.16366688840433036,0.16366688840433036
3W-FRI,spy_flow_z_12p,hy_spread_z_12p,-0.16331039510287695,0.16331039510287695
3W-FRI,vol_of_vol,lag2_y_excess_lead,0.16312713909663892,0.16312713909663892
3W-FRI,cs_mom_rank,ma_signal,0.16110105686542206,0.16110105686542206
3W-FRI,baspread,hy_spread_chg_1p,-0.1605322909158608,0.1605322909158608
3W-FRI,vol_autocorr,hy_spread_chg_1p,-0.16043578762827995,0.16043578762827995
3W-FRI,ma_signal,lag2_y_excess_lead,0.15878310595137507,0.15878310595137507
3W-FRI,pct_above_50dma,lag2_y_excess_lead,0.15772703690769563,0.15772703690769563
3W-FRI,erp,lag2_y_excess_lead,0.15569345885070365,0.15569345885070365
3W-FRI,ma_signal,spy_ret,0.15519059988145714,0.15519059988145714
3W-FRI,vix_slope,tbill3m,-0.15479136944981764,0.15479136944981764
3W-FRI,vol_autocorr,spy_flow_z_12p,0.15469875117327916,0.15469875117327916
3W-FRI,vix_ts_z_12p,cpi_chg_1p,-0.1545809109420384,0.1545809109420384
3W-FRI,hy_spread_z_12p,lag_y_excess_lead,0.15441917509403671,0.15441917509403671
3W-FRI,vix,lag_y_excess_lead,0.1541788280276729,0.1541788280276729
3W-FRI,vol_3m,vol_autocorr,0.1541703764299494,0.1541703764299494
3W-FRI,trend_slope,cpi_chg_12p,-0.1540722198639071,0.1540722198639071
3W-FRI,vol_3m,spy_flow_z_12p,0.15353473610245372,0.15353473610245372
3W-FRI,mom12m,vol_of_vol,-0.15323467112109018,0.15323467112109018
3W-FRI,ret_skew,pct_above_50dma,0.15322465505069793,0.15322465505069793
3W-FRI,pct_above_50dma,hy_spread_chg_1p,-0.15297904848842558,0.15297904848842558
3W-FRI,vol_accel,hy_spread_chg_1p,0.15266314710736453,0.15266314710736453
3W-FRI,short_reversal_1m,lag_y_excess_lead,0.1526505560482173,0.1526505560482173
3W-FRI,cpi_chg_12p,lag_y_excess_lead,-0.15212604746747754,0.15212604746747754
3W-FRI,ret_skew,spy_flow_z_12p,0.15188457045031248,0.15188457045031248
3W-FRI,baspread,erp,0.15183487797881343,0.15183487797881343
3W-FRI,mom12m,vix_ts_z_12p,0.15154699293548077,0.15154699293548077
3W-FRI,max_dd_6m,sd_turn,-0.15125982361593326,0.15125982361593326
3W-FRI,turnover,hy_spread_chg_1p,0.15091152630888768,0.15091152630888768
3W-FRI,vol_z,baspread,0.15086895675867248,0.15086895675867248
3W-FRI,chmom,vol_3m,-0.1496502363688317,0.1496502363688317
3W-FRI,chmom,vol_autocorr,0.14891422516924774,0.14891422516924774
3W-FRI,spy_flow_z_12p,cpi_chg_1p,-0.1487790464251238,0.1487790464251238
3W-FRI,mom6m,vol_z,-0.14850982086279882,0.14850982086279882
3W-FRI,max_dd_3m,vix_slope,0.1484380570901919,0.1484380570901919
3W-FRI,trend_slope,ret_skew,0.14780538296078358,0.14780538296078358
3W-FRI,hy_spread_z_12p,cpi_chg_12p,0.14777626519410275,0.14777626519410275
3W-FRI,vol_1w,tbill3m,-0.1471629660832526,0.1471629660832526
3W-FRI,vol_3m,hy_spread,-0.14656570214794176,0.14656570214794176
3W-FRI,ma_signal,ret_skew,0.14641791020536177,0.14641791020536177
3W-FRI,ma_regime,term_spread,-0.146018929063015,0.146018929063015
3W-FRI,mom6m,hy_spread,0.1459786366262527,0.1459786366262527
3W-FRI,baspread,pct_above_50dma,-0.14582448114882351,0.14582448114882351
3W-FRI,ret_kurt,sd_turn,0.14554663239065724,0.14554663239065724
3W-FRI,vix_ts_z_12p,term_spread,-0.14512751350689962,0.14512751350689962
3W-FRI,vol_of_vol,vol_autocorr,0.14431863967998276,0.14431863967998276
3W-FRI,vol_3m,hy_spread_z_12p,0.14428830526099992,0.14428830526099992
3W-FRI,sd_turn,tbill3m,-0.1434739188116853,0.1434739188116853
3W-FRI,vol_ratio_1m_3m,ret_autocorr,0.14242112509760885,0.14242112509760885
3W-FRI,mom12m,vol_z,-0.1409551165820868,0.1409551165820868
3W-FRI,vol_1m,tbill3m,-0.14092432418189454,0.14092432418189454
3W-FRI,ret_skew,tbill3m,0.14078455764980016,0.14078455764980016
3W-FRI,ret_skew,hy_spread,-0.140490900270529,0.140490900270529
3W-FRI,ma_regime,vol_of_vol,-0.13974788783422434,0.13974788783422434
3W-FRI,ret_autocorr,spy_ret,-0.13917521170706526,0.13917521170706526
3W-FRI,cpi_chg_12p,lag2_y_excess_lead,-0.13872716788320885,0.13872716788320885
3W-FRI,max_dd_6m,spy_flow_z_12p,-0.1385572585122672,0.1385572585122672
3W-FRI,vol_1m,pct_above_50dma,-0.1383457717297894,0.1383457717297894
3W-FRI,ma_signal,cpi_chg_1p,-0.13730617193924388,0.13730617193924388
3W-FRI,vol_autocorr,tbill3m,-0.1369290601750183,0.1369290601750183
3W-FRI,ma_regime,lag_y_excess_lead,-0.13670773695908708,0.13670773695908708
3W-FRI,vix_ts_z_12p,hy_spread,-0.13669613971422948,0.13669613971422948
3W-FRI,hy_spread_z_12p,cpi_chg_1p,0.1365787281328677,0.1365787281328677
3W-FRI,short_reversal_1m,sd_turn,-0.13652226708955503,0.13652226708955503
3W-FRI,cs_mom_rank,ret_skew,-0.13597664437478693,0.13597664437478693
3W-FRI,vol_accel,vix,0.13568941430040884,0.13568941430040884
3W-FRI,mom12m_skip1m,hy_spread_z_12p,-0.13500643290189862,0.13500643290189862
3W-FRI,max_dd_6m,hy_spread,0.1349309526262282,0.1349309526262282
3W-FRI,baspread,hy_spread,-0.1348879201207702,0.1348879201207702
3W-FRI,short_reversal_1m,baspread,0.13486328255008978,0.13486328255008978
3W-FRI,max_dd_3m,spy_flow_z_12p,-0.13413733112382925,0.13413733112382925
3W-FRI,vol_1m,ret_kurt,0.13344956621585835,0.13344956621585835
3W-FRI,mom6m,spy_flow_z_12p,0.1331717017309576,0.1331717017309576
3W-FRI,ma_signal,spy_flow_z_12p,0.1323802751412969,0.1323802751412969
3W-FRI,vol_ratio_1m_3m,term_spread,0.13216080624571433,0.13216080624571433
3W-FRI,vol_ratio_1m_3m,cpi_chg_1p,0.1320577796539454,0.1320577796539454
3W-FRI,max_dd_6m,vix_slope,0.13200240499666024,0.13200240499666024
3W-FRI,vol_of_vol,cpi_chg_1p,-0.1309211489656765,0.1309211489656765
3W-FRI,downside_vol_1m,lag_y_excess_lead,0.12874103073783574,0.12874103073783574
3W-FRI,ret_skew,term_spread,-0.12794347239187842,0.12794347239187842
3W-FRI,trend_slope,vol_autocorr,0.12621428609533128,0.12621428609533128
3W-FRI,vix_ts_z_12p,pct_above_50dma,0.12572406832454172,0.12572406832454172
3W-FRI,vol_of_vol,spy_flow_z_12p,0.12495106057853582,0.12495106057853582
3W-FRI,ma_signal,vol_of_vol,-0.12466476437252158,0.12466476437252158
3W-FRI,ill_log,vix,0.124541627245004,0.124541627245004
3W-FRI,ma_regime,hy_spread,0.12437802708498215,0.12437802708498215
3W-FRI,trend_slope,baspread,-0.1241860199485058,0.1241860199485058
3W-FRI,erp,lag_y_excess_lead,-0.1241115189012585,0.1241115189012585
3W-FRI,max_dd_6m,term_spread,0.12366458536472387,0.12366458536472387
3W-FRI,mom6m,ill_log,-0.12354786489473746,0.12354786489473746
3W-FRI,vol_accel,spy_ret,-0.12324593432606264,0.12324593432606264
3W-FRI,ma_regime,lag2_y_excess_lead,0.12320821426127623,0.12320821426127623
3W-FRI,downside_vol_1m,hy_spread_chg_1p,-0.12272979856016872,0.12272979856016872
3W-FRI,short_reversal_1m,tbill3m,-0.12259188603464276,0.12259188603464276
3W-FRI,ma_regime,spy_ret,0.12213577110743014,0.12213577110743014
3W-FRI,cs_mom_rank,vol_3m,-0.12212858809559396,0.12212858809559396
3W-FRI,vol_1m,hy_spread,-0.12184053128233306,0.12184053128233306
3W-FRI,sd_turn,lag2_y_excess_lead,0.12181121785188599,0.12181121785188599
3W-FRI,max_dd_3m,hy_spread_chg_1p,0.12044174845530693,0.12044174845530693
3W-FRI,vol_1m,vol_z,0.12009473638906,0.12009473638906
3W-FRI,vol_3m,term_spread,0.11984093914072817,0.11984093914072817
3W-FRI,ret_skew,hy_spread_z_12p,-0.11906827634724855,0.11906827634724855
3W-FRI,vol_1w,hy_spread,-0.1185365654574552,0.1185365654574552
3W-FRI,ret_autocorr,vix_ts_z_12p,-0.11838791584565517,0.11838791584565517
3W-FRI,pct_above_50dma,hy_spread,0.11828554144883156,0.11828554144883156
3W-FRI,max_dd_6m,hy_spread_z_12p,-0.1180649057254374,0.1180649057254374
3W-FRI,mom12m,ret_skew,-0.11790360950796083,0.11790360950796083
3W-FRI,baspread,cpi_chg_1p,0.11779679478103801,0.11779679478103801
3W-FRI,chmom,vix,-0.11779058248069517,0.11779058248069517
3W-FRI,vol_1m,vol_autocorr,0.11737584786714197,0.11737584786714197
3W-FRI,sd_turn,hy_spread_chg_1p,-0.11735843382687047,0.11735843382687047
3W-FRI,mom12m_skip1m,spy_ret,0.11717273602924752,0.11717273602924752
3W-FRI,ill_log,tbill3m,-0.11620609357250969,0.11620609357250969
3W-FRI,mom12m,hy_spread_chg_1p,-0.11543770671001882,0.11543770671001882
3W-FRI,short_reversal_1m,cpi_chg_1p,0.1151253944675247,0.1151253944675247
3W-FRI,vol_autocorr,turnover,-0.11463337260386304,0.11463337260386304
3W-FRI,trend_slope,dolvol_log,0.11435338535471955,0.11435338535471955
3W-FRI,short_reversal_1m,vol_of_vol,-0.1137241222559634,0.1137241222559634
3W-FRI,ma_regime,ill_log,-0.11337129472438073,0.11337129472438073
3W-FRI,vol_ratio_1m_3m,lag_y_excess_lead,0.1131588435700954,0.1131588435700954
3W-FRI,max_dd_3m,cpi_chg_1p,0.11301787821108986,0.11301787821108986
3W-FRI,vol_1w,erp,0.1123747130239068,0.1123747130239068
3W-FRI,trend_slope,vol_ratio_1m_3m,-0.11230811725466872,0.11230811725466872
3W-FRI,max_dd_6m,ret_kurt,-0.11191666442317984,0.11191666442317984
3W-FRI,ma_signal,ill_log,-0.11157431074670111,0.11157431074670111
3W-FRI,vol_1m,spy_flow_z_12p,0.11081992034979789,0.11081992034979789
3W-FRI,chmom,vol_1w,-0.11080696804476871,0.11080696804476871
3W-FRI,cs_mom_rank,baspread,-0.11057702613424691,0.11057702613424691
3W-FRI,ma_signal,tbill3m,0.10993246720059874,0.10993246720059874
3W-FRI,sd_turn,term_spread,0.1099247387473717,0.1099247387473717
3W-FRI,max_dd_6m,vix_ts_z_12p,-0.1095207860447431,0.1095207860447431
3W-FRI,cs_mom_rank,ma_regime,0.10950208292751078,0.10950208292751078
3W-FRI,mom12m,hy_spread,0.1091553689756744,0.1091553689756744
3W-FRI,chmom,baspread,-0.1091487928843803,0.1091487928843803
3W-FRI,vix_ts_z_12p,lag_y_excess_lead,-0.10867048834440003,0.10867048834440003
3W-FRI,vix_ts_z_12p,cpi_chg_12p,-0.10855024435053286,0.10855024435053286
3W-FRI,ma_regime,spy_flow_z_12p,0.1082686223141617,0.1082686223141617
3W-FRI,trend_slope,term_spread,-0.10824251419317565,0.10824251419317565
3W-FRI,chmom,ret_skew,-0.1070566093654673,0.1070566093654673
3W-FRI,vol_of_vol,ill_log,0.10665055080768568,0.10665055080768568
3W-FRI,spy_ret,hy_spread,-0.10635140072077659,0.10635140072077659
3W-FRI,ret_autocorr,spy_flow_z_12p,-0.10601043487278389,0.10601043487278389
3W-FRI,ret_kurt,vix_slope,-0.10581140727093971,0.10581140727093971
3W-FRI,short_reversal_1m,erp,-0.10569701646165151,0.10569701646165151
3W-FRI,vol_z,vol_autocorr,-0.10524870765792248,0.10524870765792248
3W-FRI,short_reversal_1m,vol_1m,0.10520421964745802,0.10520421964745802
3W-FRI,ma_regime,cpi_chg_1p,-0.10502000296666086,0.10502000296666086
3W-FRI,cs_mom_rank,vol_1m,-0.10463170507363151,0.10463170507363151
3W-FRI,chmom,vol_1m,-0.10439284988300349,0.10439284988300349
3W-FRI,vol_1w,hy_spread_chg_1p,-0.1040615384499338,0.1040615384499338
3W-FRI,ma_signal,vol_accel,0.10381695951360881,0.10381695951360881
3W-FRI,vol_3m,dolvol_log,-0.10372603334812476,0.10372603334812476
3W-FRI,vol_ratio_1m_3m,tbill3m,-0.10330823587462788,0.10330823587462788
3W-FRI,ret_kurt,spy_flow_z_12p,0.10271533022345035,0.10271533022345035
3W-FRI,chmom,hy_spread_chg_1p,-0.10232606640021291,0.10232606640021291
3W-FRI,vol_accel,vol_ratio_1m_3m,-0.10226700843277815,0.10226700843277815
3W-FRI,trend_slope,spy_ret,0.1021210529508145,0.1021210529508145
3W-FRI,vix_slope,cpi_chg_12p,-0.10199283028936378,0.10199283028936378
3W-FRI,vol_3m,turnover,-0.10144305552162294,0.10144305552162294
3W-FRI,vol_of_vol,vol_ratio_1m_3m,0.10137288740390461,0.10137288740390461
3W-FRI,vol_ratio_1m_3m,ret_skew,-0.10127957676325246,0.10127957676325246
3W-FRI,vol_autocorr,baspread,0.10123604105993962,0.10123604105993962
3W-FRI,short_reversal_1m,cs_mom_rank,-0.10076472397864009,0.10076472397864009
3W-FRI,vix,hy_spread,-0.10070251954762045,0.10070251954762045
3W-FRI,spy_flow_z_12p,lag_y_excess_lead,-0.10027707073121721,0.10027707073121721
3W-FRI,vol_3m,vol_z,-0.1001609954582477,0.1001609954582477
3W-FRI,vol_of_vol,lag_y_excess_lead,0.09981138680023807,0.09981138680023807
3W-FRI,term_spread,lag2_y_excess_lead,-0.09969369064031064,0.09969369064031064
3W-FRI,short_reversal_1m,ret_kurt,-0.09929279748910957,0.09929279748910957
3W-FRI,cs_mom_rank,downside_vol_1m,-0.09871049680086616,0.09871049680086616
3W-FRI,vol_z,lag_y_excess_lead,0.09871001611440906,0.09871001611440906
3W-FRI,vix_slope,pct_above_50dma,0.09860473118399918,0.09860473118399918
3W-FRI,mom12m_skip1m,hy_spread,0.09856948085258485,0.09856948085258485
3W-FRI,vol_of_vol,vix_ts_z_12p,0.09854836233063094,0.09854836233063094
3W-FRI,downside_vol_1m,vol_autocorr,0.09842560292803698,0.09842560292803698
3W-FRI,vol_1m,erp,0.09841679152698284,0.09841679152698284
3W-FRI,downside_vol_1m,ret_kurt,0.09816765930221528,0.09816765930221528
3W-FRI,chmom,spy_ret,0.09800794271435183,0.09800794271435183
3W-FRI,trend_slope,tbill3m,0.09741830602376801,0.09741830602376801
3W-FRI,ret_autocorr,vix_slope,-0.09692255045343917,0.09692255045343917
3W-FRI,downside_vol_1m,spy_ret,-0.09644403213859032,0.09644403213859032
3W-FRI,vol_autocorr,dolvol_log,0.09628398165124218,0.09628398165124218
3W-FRI,vol_3m,vix_ts_z_12p,0.09607396361580237,0.09607396361580237
3W-FRI,cs_mom_rank,vol_1w,-0.09591749012007252,0.09591749012007252
3W-FRI,vol_accel,max_dd_6m,-0.09574119420207974,0.09574119420207974
3W-FRI,hy_spread_z_12p,term_spread,0.09532643651471377,0.09532643651471377
3W-FRI,trend_slope,vol_accel,-0.09531048167883184,0.09531048167883184
3W-FRI,mom6m,turnover,-0.09502269139528371,0.09502269139528371
3W-FRI,term_spread,lag_y_excess_lead,-0.0947938400897737,0.0947938400897737
3W-FRI,vol_autocorr,spy_ret,0.09449327761344471,0.09449327761344471
3W-FRI,vol_accel,erp,-0.09433913533874548,0.09433913533874548
3W-FRI,sd_turn,spy_ret,0.09378358712933249,0.09378358712933249
3W-FRI,mom6m,vol_ratio_1m_3m,-0.09376867198279092,0.09376867198279092
3W-FRI,chmom,ma_regime,0.09374332567294923,0.09374332567294923
3W-FRI,ma_signal,ret_autocorr,-0.09347471260534752,0.09347471260534752
3W-FRI,downside_vol_1m,cpi_chg_1p,0.09339629064331574,0.09339629064331574
3W-FRI,trend_slope,vol_1m,-0.09338405331061937,0.09338405331061937
3W-FRI,downside_vol_1m,lag2_y_excess_lead,-0.09320591734535415,0.09320591734535415
3W-FRI,ret_kurt,vol_autocorr,0.09254125486231686,0.09254125486231686
3W-FRI,max_dd_6m,ret_autocorr,0.09212204059319953,0.09212204059319953
3W-FRI,hy_spread,lag_y_excess_lead,0.09191584766539695,0.09191584766539695
3W-FRI,ret_kurt,lag2_y_excess_lead,0.09140771629378477,0.09140771629378477
3W-FRI,vol_3m,tbill3m,-0.09106251502389576,0.09106251502389576
3W-FRI,tbill3m,lag_y_excess_lead,0.09098690875668242,0.09098690875668242
3W-FRI,mom12m,pct_above_50dma,0.09083447810163033,0.09083447810163033
3W-FRI,max_dd_6m,dolvol_log,0.09074566388670971,0.09074566388670971
3W-FRI,spy_ret,lag_y_excess_lead,-0.09044887555188558,0.09044887555188558
3W-FRI,vol_autocorr,term_spread,0.09024455279033998,0.09024455279033998
3W-FRI,vol_ratio_1m_3m,max_dd_3m,0.08998557857823762,0.08998557857823762
3W-FRI,chmom,cpi_chg_12p,-0.08990787329312173,0.08990787329312173
3W-FRI,spy_flow_z_12p,tbill3m,0.08868820039340589,0.08868820039340589
3W-FRI,ret_kurt,lag_y_excess_lead,0.08865662131168121,0.08865662131168121
3W-FRI,trend_slope,ret_kurt,0.08853642616158994,0.08853642616158994
3W-FRI,ret_kurt,baspread,0.08852153920152524,0.08852153920152524
3W-FRI,downside_vol_1m,hy_spread,-0.08835068159602384,0.08835068159602384
3W-FRI,turnover,hy_spread_z_12p,0.08818227446008962,0.08818227446008962
3W-FRI,spy_ret,cpi_chg_12p,-0.08771331438342198,0.08771331438342198
3W-FRI,vol_of_vol,tbill3m,0.08703076176632614,0.08703076176632614
3W-FRI,vol_1w,cpi_chg_1p,0.08681636289889057,0.08681636289889057
3W-FRI,mom12m_skip1m,spy_flow_z_12p,-0.08653829824980648,0.08653829824980648
3W-FRI,sd_turn,vix_ts_z_12p,0.08623573491427897,0.08623573491427897
3W-FRI,downside_vol_1m,erp,0.08585870868319181,0.08585870868319181
3W-FRI,vol_ratio_1m_3m,max_dd_6m,0.08505774167488553,0.08505774167488553
3W-FRI,baspread,vix_ts_z_12p,-0.08505191032213302,0.08505191032213302
3W-FRI,ret_autocorr,lag2_y_excess_lead,-0.08461458963222497,0.08461458963222497
3W-FRI,erp,pct_above_50dma,-0.08450913469560549,0.08450913469560549
3W-FRI,vol_of_vol,vix,0.08447664485826005,0.08447664485826005
3W-FRI,chmom,lag2_y_excess_lead,0.08441437157454346,0.08441437157454346
3W-FRI,vol_of_vol,spy_ret,0.08421829185797472,0.08421829185797472
3W-FRI,ret_kurt,ill_log,-0.0838842205488076,0.0838842205488076
3W-FRI,mom12m,turnover,-0.08381064654062667,0.08381064654062667
3W-FRI,trend_slope,ill_log,-0.08372080451051242,0.08372080451051242
3W-FRI,ma_signal,hy_spread,0.08364022392593935,0.08364022392593935
3W-FRI,chmom,vol_accel,-0.0820963899808785,0.0820963899808785
3W-FRI,ma_regime,turnover,-0.08137493389736457,0.08137493389736457
3W-FRI,turnover,baspread,-0.08130795256496781,0.08130795256496781
3W-FRI,max_dd_6m,hy_spread_chg_1p,0.08060736509510157,0.08060736509510157
3W-FRI,vol_3m,erp,0.08043112790263628,0.08043112790263628
3W-FRI,ret_kurt,pct_above_50dma,0.08031807947618103,0.08031807947618103
3W-FRI,ill_log,erp,0.08019678270967631,0.08019678270967631
3W-FRI,baspread,spy_flow_z_12p,0.0787618410003645,0.0787618410003645
3W-FRI,mom12m,vol_autocorr,0.07771067063095813,0.07771067063095813
3W-FRI,turnover,spy_ret,0.07750902241218523,0.07750902241218523
3W-FRI,ret_kurt,hy_spread_chg_1p,-0.07700542231714544,0.07700542231714544
3W-FRI,ill_log,pct_above_50dma,-0.07690271874813163,0.07690271874813163
3W-FRI,ill_log,cpi_chg_1p,0.07656123936613077,0.07656123936613077
3W-FRI,vol_of_vol,cpi_chg_12p,-0.07654300871649238,0.07654300871649238
3W-FRI,vol_autocorr,sd_turn,0.07639833704481072,0.07639833704481072
3W-FRI,chmom,vol_z,-0.07615610366567385,0.07615610366567385
3W-FRI,vol_1m,lag_y_excess_lead,0.07600836787899469,0.07600836787899469
3W-FRI,mom12m,spy_flow_z_12p,0.07599583163320608,0.07599583163320608
3W-FRI,vol_of_vol,hy_spread_z_12p,0.07579494607440002,0.07579494607440002
3W-FRI,turnover,pct_above_50dma,-0.07572306955140268,0.07572306955140268
3W-FRI,ill_log,term_spread,0.07567174235788672,0.07567174235788672
3W-FRI,vol_3m,vix_slope,-0.07511812475883488,0.07511812475883488
3W-FRI,chmom,downside_vol_1m,-0.07476306368705667,0.07476306368705667
3W-FRI,chmom,short_reversal_1m,-0.07441013785770909,0.07441013785770909
3W-FRI,mom6m,hy_spread_chg_1p,-0.07363940217714304,0.07363940217714304
3W-FRI,short_reversal_1m,ret_autocorr,0.0734103364931137,0.0734103364931137
3W-FRI,trend_slope,hy_spread,0.07332012005127884,0.07332012005127884
3W-FRI,vol_3m,vol_accel,0.07328541217917045,0.07328541217917045
3W-FRI,mom6m,lag_y_excess_lead,-0.07310859153815237,0.07310859153815237
3W-FRI,cs_mom_rank,lag2_y_excess_lead,0.07275307429639453,0.07275307429639453
3W-FRI,max_dd_6m,spy_ret,0.07235934476742281,0.07235934476742281
3W-FRI,max_dd_3m,dolvol_log,0.07229359030345782,0.07229359030345782
3W-FRI,mom6m,ret_skew,-0.07215639138472253,0.07215639138472253
3W-FRI,vol_1m,dolvol_log,-0.07213991692427008,0.07213991692427008
3W-FRI,baspread,lag_y_excess_lead,0.07211918598446747,0.07211918598446747
3W-FRI,ret_autocorr,hy_spread,-0.07189140276310002,0.07189140276310002
3W-FRI,ma_signal,turnover,-0.07180513805660961,0.07180513805660961
3W-FRI,vol_1w,vol_autocorr,0.07157065849701555,0.07157065849701555
3W-FRI,mom12m,ill_log,-0.07125379484397436,0.07125379484397436
3W-FRI,chmom,ma_signal,0.07104501815939233,0.07104501815939233
3W-FRI,sd_turn,hy_spread_z_12p,0.07059911441985078,0.07059911441985078
3W-FRI,vol_autocorr,vix,-0.07001044118543198,0.07001044118543198
3W-FRI,dolvol_log,hy_spread,0.06995120523924489,0.06995120523924489
3W-FRI,ret_skew,turnover,-0.06992705993570751,0.06992705993570751
3W-FRI,vol_3m,vol_ratio_1m_3m,-0.0696619769704824,0.0696619769704824
3W-FRI,vol_1m,turnover,-0.06954199074124134,0.06954199074124134
3W-FRI,vol_z,ret_skew,-0.06940955970358763,0.06940955970358763
3W-FRI,ret_kurt,term_spread,-0.069066492533594,0.069066492533594
3W-FRI,vol_accel,cpi_chg_1p,-0.06902449128158936,0.06902449128158936
3W-FRI,vol_1m,lag2_y_excess_lead,0.0686583915397526,0.0686583915397526
3W-FRI,spy_flow_z_12p,hy_spread,-0.06851388712278615,0.06851388712278615
3W-FRI,turnover,erp,0.06834980012653728,0.06834980012653728
3W-FRI,tbill3m,lag2_y_excess_lead,0.06830731447197971,0.06830731447197971
3W-FRI,ma_regime,tbill3m,0.06805723397926965,0.06805723397926965
3W-FRI,ret_autocorr,erp,-0.06745315272092144,0.06745315272092144
3W-FRI,chmom,sd_turn,0.06731485288935521,0.06731485288935521
3W-FRI,sd_turn,lag_y_excess_lead,0.06696691036367082,0.06696691036367082
3W-FRI,vol_1w,lag_y_excess_lead,0.06692700591527478,0.06692700591527478
3W-FRI,vol_accel,pct_above_50dma,0.06673782387606722,0.06673782387606722
3W-FRI,ret_autocorr,vix,0.06673261645685745,0.06673261645685745
3W-FRI,sd_turn,vix,0.06655277109487555,0.06655277109487555
3W-FRI,ill_log,hy_spread_z_12p,0.06624544034259904,0.06624544034259904
3W-FRI,trend_slope,lag_y_excess_lead,-0.06622195758243592,0.06622195758243592
3W-FRI,vol_ratio_1m_3m,spy_ret,-0.06591885662805713,0.06591885662805713
3W-FRI,ret_autocorr,hy_spread_chg_1p,0.065757603072659,0.065757603072659
3W-FRI,ret_autocorr,cpi_chg_12p,0.06572159425272275,0.06572159425272275
3W-FRI,vol_1w,ret_kurt,0.06504212180134164,0.06504212180134164
3W-FRI,short_reversal_1m,vol_accel,0.06419591309252315,0.06419591309252315
3W-FRI,vol_3m,lag2_y_excess_lead,0.06409138438567208,0.06409138438567208
3W-FRI,spy_ret,cpi_chg_1p,-0.06372938276373523,0.06372938276373523
3W-FRI,sd_turn,spy_flow_z_12p,0.06353554850756353,0.06353554850756353
3W-FRI,vol_z,ret_kurt,0.06278524089310335,0.06278524089310335
3W-FRI,chmom,lag_y_excess_lead,0.06276708742242551,0.06276708742242551
3W-FRI,ret_autocorr,cpi_chg_1p,-0.06251015034618906,0.06251015034618906
3W-FRI,mom6m,ret_kurt,-0.061785039110142416,0.061785039110142416
3W-FRI,vol_z,term_spread,0.06165573295192467,0.06165573295192467
3W-FRI,downside_vol_1m,dolvol_log,-0.06148832249670387,0.06148832249670387
3W-FRI,vol_autocorr,cpi_chg_1p,0.06097648135657301,0.06097648135657301
3W-FRI,chmom,trend_slope,0.06088008056922935,0.06088008056922935
3W-FRI,mom12m,vol_accel,-0.06080933237331528,0.06080933237331528
3W-FRI,vol_ratio_1m_3m,ret_kurt,-0.060642442439961246,0.060642442439961246
3W-FRI,vol_z,dolvol_log,0.0604325201131631,0.0604325201131631
3W-FRI,mom12m_skip1m,ill_log,-0.06010947307014244,0.06010947307014244
3W-FRI,vol_1w,spy_flow_z_12p,-0.05904055728024769,0.05904055728024769
3W-FRI,short_reversal_1m,ill_log,0.05897280283687421,0.05897280283687421
3W-FRI,vol_accel,term_spread,-0.058421843958674675,0.058421843958674675
3W-FRI,vol_of_vol,vix_slope,-0.057850794188196435,0.057850794188196435
3W-FRI,vol_z,sd_turn,0.05776204769835138,0.05776204769835138
3W-FRI,vol_accel,ret_autocorr,0.0575688790608612,0.0575688790608612
3W-FRI,turnover,cpi_chg_1p,-0.05750457235947464,0.05750457235947464
3W-FRI,vol_autocorr,cpi_chg_12p,0.05674155158433196,0.05674155158433196
3W-FRI,ret_autocorr,lag_y_excess_lead,0.05655378335574724,0.05655378335574724
3W-FRI,cs_mom_rank,vol_of_vol,-0.05652636158738393,0.05652636158738393
3W-FRI,vol_autocorr,lag_y_excess_lead,0.0562298595725738,0.0562298595725738
3W-FRI,max_dd_3m,turnover,0.0551092007021672,0.0551092007021672
3W-FRI,cs_mom_rank,trend_slope,0.05425621105476136,0.05425621105476136
3W-FRI,ret_autocorr,sd_turn,0.054166734092111896,0.054166734092111896
3W-FRI,ma_regime,ret_skew,0.05396617595674466,0.05396617595674466
3W-FRI,mom12m,sd_turn,0.05391258058361367,0.05391258058361367
3W-FRI,ma_signal,ret_kurt,0.05385102705196867,0.05385102705196867
3W-FRI,vol_of_vol,turnover,-0.053375923433633676,0.053375923433633676
