date,price,log_ret,mom1m,mom6m,mom12m,mom36m,chmom,volume,dolvol,turnover,sd_turn,ill,vol_1w,vol_1m,vol_3m,vol_of_vol,vol_z,vol_accel,ma_1m,ma_3m,ma_signal,ma_regime,trend_slope,overnight_gap,ret_autocorr,vol_autocorr,ret_skew,ret_kurt,baspread,max_dd_3m,max_dd_6m,asset_id
2015-08-31,165.680419921875,-0.06288666856875036,-0.060950108473001974,-0.05495361513991526,0.004220618240340146,0.0,0.0591742333802554,3734926900,626090749549.3301,0.3966447164366465,0.3558940062890034,3.349613720503507e-13,0.01198261829048622,0.009343994140116853,0.008019504273091579,0.0005122915669488458,1.0110128554503748,0.09631265230408063,171.22228204636346,174.05078924269904,-0.016251044931439362,0,-0.7439974103655088,-0.002994603265178592,0.492636285406797,0.9685919545979866,-0.39836427202045066,4.396800699141174,0.06027166745396685,-0.06463347855315052,-0.06463347855315052,SPY
2015-08-31,27.160856246948242,-0.07508358699343232,-0.07233405771926371,-0.058895686140985615,-0.07909473389860777,0.0,-0.020199047757622157,173660600,4797657721.8969345,0.430346794207251,0.4573761278626813,4.589338936189108e-11,0.0105793377330299,0.00971581294326319,0.010608478809766798,0.0006666171711863852,0.9947059465414346,0.10822695416630822,28.289269856044225,28.94618754916721,-0.0226944460995826,0,-0.1489216222391494,-0.0035754089044491353,0.43825813084332194,0.9494553018839935,-0.2480235792853001,1.152759638228321,0.04784425585017214,-0.10683611565181807,-0.11187653880345157,VEA
2015-08-31,48.59336853027344,-0.06497737604212261,-0.06291133620795875,-0.1011413709335931,-0.002856059039310188,0.0,0.09828531189428291,91513100,4626520442.024231,0.14988039171928072,0.3591302238254105,4.305952402546411e-11,0.01119771734420871,0.008351807737901788,0.008745192949557303,0.0005372388116309774,0.10416149164163704,0.08393748869562863,51.156470889136905,50.86171898009285,0.0057951621564229505,1,-0.1615344109473287,-0.00309416076391057,0.4185160666874618,0.9403184561356447,-1.1568639936092546,4.250283151069139,0.06688387616187505,-0.12756256049929515,-0.15812302795501895,VNQ
2015-08-31,32.695701599121094,-0.07732443662892585,-0.07441049025245616,-0.09888532164058095,-0.09624499604322978,0.0,0.0026403255973511675,12547700,424783636.36226654,0.37594293784066607,0.4835992542996275,7.093752492506354e-10,0.012429586069202839,0.010186665212625163,0.009806667107579471,0.0006524670028143777,0.7671188880679626,0.481540486740274,34.30454199654715,35.21398211282397,-0.02582610831581089,0,-0.16981469934636897,-0.003682116029948848,0.31384269688055383,0.9583819893149621,-0.7322239726485334,2.6254662926072303,0.05218457860757429,-0.1370664621059441,-0.14247173215718925,VNQI
2015-08-31,68.59474182128906,-0.058478952880438584,-0.0568019082062331,-0.0629421356333375,-0.12455303115059957,0.0,-0.061610895517262065,3523600,244382229.50668335,0.2645434039518171,0.7248008575780103,1.0548826447564812e-09,0.011362173647674993,0.01038481788426202,0.009996121459541476,0.0004973986061099186,0.12780395382190793,0.2322268181329227,70.38894544328961,73.21884373256138,-0.03864986313643837,0,-0.31600461687360637,-0.002784712041925631,0.41336472167674704,0.9593022912578293,-0.3410987857404083,0.8380752674917008,0.05526409898882798,-0.1285537422453785,-0.13719774426869233,VSS
2015-08-31,60.679935455322266,-0.06020875894708766,-0.05843204766842547,-0.059568089801602664,-0.01870053560091889,0.0,0.040867554200683776,40394200,2478145687.3126984,0.33036768550067697,0.5938360749247267,1.0155287186833453e-10,0.011697362898933323,0.009217490238332784,0.007799181877464421,0.0004668263702768466,0.9851284952516268,0.28986949841976434,62.69325601486933,64.01681185525561,-0.020675128954857902,0,-0.2739981415983909,-0.002867083759385143,0.4785942630988578,0.9712000960973055,-0.3496675199189947,4.17176870533523,0.05821218614612856,-0.06871089626682801,-0.07001713767661803,VTV
2015-08-31,25.285234451293945,-0.10385394392762404,-0.09864306353842134,-0.15568925888318663,-0.219343310055101,0.0,-0.06365405117191436,508323700,13009895615.934372,0.4776838945219626,0.4040581629719505,2.6274408912843994e-11,0.01594912758549117,0.013941506920048072,0.012754214552301952,0.0006344891955540033,1.3443031328760018,0.20224700454292047,26.283269337245397,28.372568978203667,-0.07363801432867456,0,-0.18147408126236506,-0.004945425901315434,0.3257327766086259,0.9740416150289927,-0.06118101252861921,1.297328175685111,0.06106341737702558,-0.21497289233862585,-0.2330182778929372,VWO
2015-08-31,45.3680534362793,-0.013096700209799916,-0.01301131160773017,-0.004554972415298009,-0.021827470160627915,0.0,-0.017272497745329907,1639500,74311398.65455627,0.3141914991327771,0.6637594229726543,7.553405521612398e-10,0.002677774728794174,0.0022619738758799493,0.002514872807239323,0.00010589524492029435,0.7312956145600775,0.40234506403042447,45.44839840843564,45.68390043955001,-0.00515503336730172,0,-0.04437411419757004,-0.0006236523909428597,-0.0037571356225255584,0.9493878508167855,0.13809200567059526,3.4025472520223214,0.024139439319808997,-0.03606942113077164,-0.03840536474520925,VWOB
2015-09-30,60.84610366821289,0.008063296308441714,0.008095892233420443,-0.008983456383740873,0.027398908513848408,0.0,0.03638236489758928,37313700,2259451522.0882416,-0.16922919611267262,0.6083296181635405,2.0724933988822685e-11,0.0023996087330617525,0.0023115222483254447,0.00234490193928888,6.7687779202455e-05,-0.15603595690503558,0.223063872631402,60.54200998942057,60.410405840192524,0.002178501326016269,1,0.012471325366526346,0.0003839664908781652,-0.14668422339459677,0.9368639567720253,-0.245263688122293,-0.4768751606757824,0.014569258146623925,-0.028594121622445498,-0.03180799504893894,BND
2015-09-30,39.093505859375,0.008099552126485499,0.008132442237231308,-0.015484029386781395,0.030765885293926543,0.0,0.04624991468070794,16656800,649553969.5316315,-0.15254193711590378,1.0320498369089839,8.127657843434792e-11,0.0023042416179843393,0.0023341939287003476,0.002270489311001192,9.261763043943129e-05,-0.032921266500321525,0.25251976903443996,39.02317265101841,38.929933457147506,0.0023950514576025483,1,0.007654541808289393,0.0003856929584040612,-0.23851786297042357,0.9136271646809093,0.26625771745272997,0.679310401108584,0.01537894044414755,-0.03833663929334753,-0.03969648821238758,BNDX
2015-09-30,27.50502586364746,-0.0051256864072812824,-0.005112572492214418,-0.17759589393197484,-0.20910003435510893,0.0,-0.0315041404231341,2974300,82748606.42528534,-0.013690673866288697,1.379125346261802,6.198254495699749e-09,0.015852653634413964,0.023059489346625044,0.01920184941375774,0.0012372699379085109,0.20801343158956764,0.749993870386587,27.760097776140487,29.594545546032133,-0.0619860091123311,0,-0.007719765700302972,-0.0002440803051086391,-0.3186628509477056,0.9606661061463582,-0.44963778255138137,1.3917954135689747,0.1162416585422195,-0.33121259420512006,-0.33286987568665305,EWX
2015-09-30,12.084465026855469,-0.014052967681389639,-0.013954685654420707,-0.006564142784981852,-0.0528105218890329,0.0,-0.04624637910405105,3291900,40510506.70194626,0.06183073619887759,0.8055452468240217,2.319491651745649e-09,0.003370096210187594,0.00494627714140562,0.004076050564203577,0.0002972457066655368,0.29932982472972247,0.42365105099498346,12.27109146118164,12.448515604412744,-0.014252634520392937,0,-0.010492925520067111,-0.0006691889372090188,0.22239188355646225,0.9526886138578822,-0.6269730045082945,2.7617432490839113,0.05319297733212114,-0.07046822751611526,-0.07655874570217483,HYEM
2015-09-30,48.16992950439453,-0.03035512015361963,-0.029899030034087892,-0.05778816500398343,-0.04524347449814348,0.0,0.01254469050583995,153012200,7520789325.197983,-0.0430488418719277,0.4459045485560762,9.213844186410901e-12,0.003294857316432714,0.004014509937944958,0.0036154359437912753,0.00011537357423726102,0.0056631585240976105,0.08335742551464242,49.380039760044646,49.876633840893945,-0.00995644739044399,0,-0.08924434711406759,-0.0014454819120771113,0.16657336230787437,0.8694289613495789,-0.35944255436998745,1.9698606161163232,0.029115165752327303,-0.058959827390257236,-0.06161538548916743,HYG
2015-09-30,86.06658935546875,0.015668540028602074,0.015791935233777865,-0.000184436746925698,0.06133368658060534,0.0,0.06151812332753104,38001000,3239435769.3717957,-0.10628978848162485,0.6042276199705038,2.1817330503760045e-11,0.004074723210146515,0.0038256254799951114,0.004080831468268957,0.00010835748584242939,0.05577904588384567,0.018446525304668445,85.2086690266927,84.64352949838789,0.006676700884922004,1,0.04404915153206249,0.0007461209537429426,-0.21547604148537397,0.9643676917462938,-0.310158075757436,-0.5771785022772031,0.022388126337393534,-0.04276884204829373,-0.05505872110871479,IEF
2015-09-30,45.6550178527832,-0.0359093931352743,-0.0352722995245196,-0.09022239408666055,0.03590907202431848,0.0,0.12613146611097903,35492400,1653208962.0552063,-0.2075880978251358,0.47590969516823883,1.2833573533545774e-10,0.012077704635672593,0.014650150498026992,0.010953347226440577,0.0007050838260687543,-0.1549970821680635,0.06097579354939796,46.72528602963402,48.41961881849501,-0.034992691603218495,0,-0.04292564392089884,-0.0017099711016797337,-0.26896596611798257,0.9806324615221249,-0.6174280957295336,1.4974068598971484,0.23653017512963245,-0.14039511521623194,-0.14047944700020834,IJR
2015-09-30,95.50975799560547,-0.050623401472785545,-0.049363388524021334,-0.11607531141392946,0.012571552903246186,0.0,0.12864686431717565,770027600,76036718044.30466,-0.06571210454255268,0.336059644798116,2.9758653516187974e-12,0.012494420306031333,0.015582270984410165,0.01174948688074793,0.0006542849386246529,0.11552946539729911,0.06895646021199464,99.09097871326264,103.3301513914078,-0.04102551502211049,0,-0.16217617678951954,-0.0024106381653707337,-0.14755047813031671,0.9818421334164106,-0.4108312945709195,0.9204502139371212,0.0984004446236509,-0.158008175168942,-0.16009019819618364,IWM
2015-09-30,81.17137908935547,0.011827878285331828,0.011898104239258966,-0.032739307424545006,0.015345521404453333,0.0,0.04808482882899834,68698100,5560650968.061829,0.07494254236448061,0.47947480250195523,1.1607924395010382e-11,0.0038254535481291266,0.003566521174047629,0.003533670737162069,9.831812994706292e-05,0.22092772720744083,0.37074636651743387,80.92100379580543,80.62530360146174,0.003667585499031123,1,0.021611666989018497,0.0005632322993015555,-0.19259938097985468,0.9564016263743408,-0.26738509398796545,-0.22238659799270272,0.0228241003843293,-0.05556059706511756,-0.062270364841437775,LQD
2015-09-30,71.3905029296875,-0.02778530131764434,-0.027402840284683316,-0.056145511794630565,0.009855628776856085,0.0,0.06600114057148665,2096500,152008790.6791687,-0.22323065152221236,1.1631679194843212,1.57512997920478e-09,0.013490710977396334,0.01844519025798782,0.013391305941928907,0.0009510716424871017,-0.21608761594050904,0.1450762048437612,72.72618175688244,75.48103598942832,-0.03649730288455133,0,-0.0608479586514551,-0.0013231095865545003,-0.31201457620276785,0.9840997562801482,-0.20552484325273848,1.9394436305814848,0.2600832521890707,-0.13617734120753422,-0.13617734120753422,MGK
2015-09-30,161.4529266357422,-0.02584712738415096,-0.025515949851685815,-0.05900230033974163,-0.007713051164164653,0.0,0.05128924917557698,3279512900,535593515955.41534,-0.1634213697394665,0.5427693793517526,4.2222911187212943e-13,0.013862330411062704,0.018009587248309068,0.012785511605132902,0.0008854875429077253,0.15462637619415293,0.09588409082419103,163.5003429594494,170.07159108964223,-0.03863812932007682,0,-0.12334081476385458,-0.001230815589721516,-0.4073988676355622,0.9868751750176675,-0.2711400043156885,1.904949919828299,0.10823906961015356,-0.12681410940264648,-0.12681410940264648,SPY
2015-09-30,26.0526065826416,-0.04165900427495384,-0.04080319317735659,-0.09635054885229688,-0.07839873077544335,0.0,0.017951818076853532,166743100,4405165779.532814,-0.10340528648163148,0.6473248469511199,6.053904660359925e-11,0.015184745167207945,0.016703372173436124,0.013396503284624798,0.000624173753344798,0.28937479916866865,0.1449377364550563,26.484823317754838,27.94713238307408,-0.052324118456062996,0,-0.04697848481017278,-0.0019837621083311227,-0.3217653428670023,0.9738849599911256,-0.19878991316678166,0.3179504163275121,0.08226209022687929,-0.14191879448379643,-0.1601577814721365,VEA
2015-09-30,50.08020782470703,0.03013880503567945,0.030597576159127504,-0.08461126805443853,0.09372079441685477,0.0,0.1783320624712933,87292500,4280677544.3775177,-0.08698567691553186,0.40788670418165,5.164463686377591e-11,0.011941232672492627,0.01639715707498082,0.01196161000663882,0.001092868788150526,-0.015767920529743778,0.044745531008777824,49.04891840616862,50.471873994857546,-0.028193040520625656,0,0.1345348060905154,0.0014351811921752165,-0.38674568090329353,0.979730500327679,-1.2195589725496145,3.3998198619114737,0.10426002530596636,-0.12604900360047974,-0.1702599885474969,VNQ
2015-09-30,32.836463928222656,0.0042959833374971446,0.004305224302186161,-0.09229842405956745,-0.028424503497008646,0.0,0.0638739205625588,7183100,232717723.78807068,-0.391273504427618,0.6914791982518256,1.0762850408021758e-09,0.013389977762446685,0.016969486097168817,0.013318824696725032,0.0008585752021480921,-0.34315774389140463,0.12937766494239217,32.44778088160923,33.98652833605569,-0.04527521726348349,0,0.026082051264775453,0.00020457063511889736,-0.5115591729111665,0.9712323547946689,-0.5142303017817383,1.1538731680606893,0.08650378799493245,-0.16816165934842964,-0.1893281239797416,VNQI
2015-09-30,67.00337982177734,-0.02347281873884466,-0.02319947502182773,-0.08262716644660972,-0.08765307603342065,0.0,-0.005025909586810928,4335500,292409943.41049194,-0.01439478281204606,0.9141712778560599,1.0391448831753958e-09,0.012013159079485861,0.015260738693351513,0.01260015767448674,0.0005325233262118894,0.23042557061058974,0.4181799163693243,67.51618230910529,70.3585687062097,-0.04039858185536882,0,-0.030370707326121883,-0.0011177532732783476,-0.3388095276739855,0.9704203197943897,-0.2260948562016301,0.14758685424975354,0.08503863569330694,-0.17166680300279324,-0.1911739290797403,VSS
2015-09-30,59.14026641845703,-0.025701071498572148,-0.025373610326248075,-0.06540475062595652,-0.031214019916668168,0.0,0.03419073070928835,38601100,2300128512.9844666,-0.0766128989096319,0.7003314616508615,1.0813596834709897e-10,0.013884505738968217,0.017757386442747266,0.01255799093643115,0.000841808745121986,0.33108847808915687,0.039243683733463076,59.662848154703774,62.26785320705838,-0.041835472369542326,0,-0.04559396520837606,-0.0012238605475510156,-0.4342349201386344,0.9878291984898226,-0.2722294535003236,1.7721849693094585,0.10730697332737808,-0.13547981291394962,-0.13890869661464844,VTV
2015-09-30,24.556594848632812,-0.02924015939760105,-0.02881680231459538,-0.18262483344240366,-0.18331784088906633,0.0,-0.0006930074466626746,509330300,12566659696.403885,-0.11943918755384855,0.5631389823608727,2.365189396774461e-11,0.017957585840733727,0.022349761456564643,0.017507606109461775,0.0008498979237218967,0.46864651239857547,0.05473993467243425,24.70815104529971,26.554893251449343,-0.06954432799494825,0,-0.018188414635596378,-0.0013923885427429162,-0.22763247176008972,0.9766796535117933,-0.0454486436730055,0.214523262319147,0.10787534473728104,-0.2900360770657917,-0.32511137067180584,VWO
2015-09-30,44.73075485229492,-0.014146895499481005,-0.014047298389812557,-0.029139318714217044,-0.013833032571964221,0.0,0.015306286142252823,1534400,69229402.18467712,0.045907083031746565,0.7651228642267033,1.2797860117703346e-09,0.0034031089421735785,0.0040942686760745955,0.0029866176828313375,0.00024239621555048637,0.1973405606921325,0.5794076135015279,45.21510278610956,45.49963124593099,-0.0062534234241047315,0,-0.029973612203226006,-0.0006736616904514857,0.06029201061029436,0.9776014651039885,0.2152699162117338,2.301167542930804,0.02814696390856507,-0.04412092642163579,-0.04835708034398333,VWOB
2015-10-30,60.8640022277832,0.0002941178888571372,-0.0002444383538502404,0.0029788002034480954,0.018594964818387183,0.0,0.015616164614939088,33309800,2031246857.7453613,-0.1065008996917785,0.5798856312155402,2.0719804344270284e-11,0.0020344978348124268,0.0022502064310124,0.002220719028929008,7.501777487070183e-05,-0.2899603964013691,0.12435725192896405,61.001854306175595,60.69052420722114,0.005129797493451438,1,0.000656628299068218,1.3368994948032431e-05,-0.33558533887632397,0.8939502938416874,-0.03214743354638284,-0.46162759465055014,0.011978329804214892,-0.019349903263325488,-0.03180799504893894,BND
2015-10-30,39.324214935302734,0.00588412259986093,0.005292688925482736,0.003869069993639007,0.031991143098149655,0.0,0.028122073104510648,19082900,747588406.0966492,0.02126719234975197,0.8106123508160112,5.821128029567204e-11,0.0017366973471067276,0.0019951914068630085,0.0021144546986297955,9.46932116567521e-05,0.10860238540101266,0.5157157571735644,39.23161461239769,39.092127179342604,0.003568171985503854,1,0.011235393177379992,0.00026746011817547225,-0.12580806859044116,0.9054476740911759,0.15158749473561745,0.2792016697690649,0.013635977661348737,-0.022982963952498367,-0.03969648821238758,BNDX
2015-10-30,29.2012996673584,0.0598444707875605,0.05738141048087231,-0.1774665380690108,-0.14281599101310916,0.0,0.03465054705590165,2771300,81681239.93759155,0.14847436458280447,1.3328662023884073,8.779605897250162e-09,0.011910844642588238,0.013845507750380766,0.018679533925542835,0.001010025960525313,0.026472299796941132,1.271729582755034,29.490388506934757,28.76837106734987,0.02509761285734813,1,0.03742143705293767,0.0027202032176163785,0.12797901634635817,0.9714211280062848,-0.626305720978378,2.611660210986536,0.06673744356437325,-0.33121259420512006,-0.33286987568665305,EWX
