variant,window_date,asset_id,target_winsorize_quantile,lower,upper,n_train,n_low_clipped,n_high_clipped,mean_before,mean_after,std_before,std_after
positive_beta_prior,2026-01-30,EWX,0.01,-0.07852830838286422,0.08734844035369554,58,1,1,0.003571750219060178,0.003529418774773313,0.035668627839499395,0.03434042982445186
positive_beta_prior,2026-01-30,VWOB,0.01,-0.06555112196426069,0.0721016795195843,58,1,1,-0.0003310788675249388,-0.0006537152523762766,0.02851529028880577,0.027540316164926557
positive_beta_prior,2026-01-30,HYEM,0.01,-0.05983174097554124,0.06651333997042663,58,1,1,-0.00011452558297274804,-0.0006984091202957367,0.024664954581871748,0.02245906759970999
positive_beta_prior,2026-02-27,SPY,0.01,-0.09107338402644892,0.08794076996726026,59,1,1,0.008452024473956918,0.008479061829016935,0.04346139841607759,0.04323769392831875
positive_beta_prior,2026-02-27,MGK,0.01,-0.11832007743112359,0.12022657118144232,59,1,1,0.009755919635871952,0.00978591453075167,0.05758957039962442,0.05655820804745309
positive_beta_prior,2026-02-27,VTV,0.01,-0.08025555489488156,0.0881739246515943,59,1,1,0.0075325984466227975,0.007101090917421883,0.03966964449209813,0.03859214098293349
positive_beta_prior,2026-02-27,IJR,0.01,-0.09221939126207482,0.12099593278178561,59,1,1,0.0029464911599937408,0.003060151522965055,0.056207180725535114,0.055877672666282505
positive_beta_prior,2026-02-27,IWM,0.01,-0.0992367714859869,0.11167367870685443,59,1,1,0.002561787595887856,0.0024869590486508004,0.05752965608393532,0.05736247331816597
positive_beta_prior,2026-02-27,VNQ,0.01,-0.10556391904670434,0.10641438463697829,59,1,1,0.002305670431819693,0.00258033177079429,0.05488397168531981,0.0535859907970511
positive_beta_prior,2026-02-27,VNQI,0.01,-0.09534169184259433,0.10511916914823369,59,1,1,3.283017448173479e-05,0.00010551052404919038,0.04677168513589526,0.044691530113942904
positive_beta_prior,2026-02-27,VEA,0.01,-0.09627389171928002,0.10090775756014657,59,1,1,0.006774299765135943,0.006506353295909887,0.04421800941745542,0.043174018098297115
positive_beta_prior,2026-02-27,VWO,0.01,-0.08393358120875584,0.10424303159059753,59,1,1,0.0024632070286344583,0.002202427140634707,0.04070620933946308,0.03808683923501847
positive_beta_prior,2026-02-27,VSS,0.01,-0.1073913917515503,0.09728879004657176,59,1,1,0.004384120932677324,0.004232844716576988,0.044902989495041144,0.044317054251974144
positive_beta_prior,2026-02-27,BND,0.01,-0.04202404290105317,0.03617014845092889,59,1,1,-0.0021971062705247687,-0.0022325734148672498,0.018108800586641986,0.017842194467520226
positive_beta_prior,2026-02-27,IEF,0.01,-0.04581755181880107,0.036383030262198725,59,1,1,-0.0028570887109800086,-0.002862138734563709,0.02171314797696794,0.02142166937423521
positive_beta_prior,2026-02-27,BNDX,0.01,-0.03438612867355411,0.02990983829273768,59,1,1,-0.002276754244249397,-0.0022171392515428897,0.014861124503188229,0.014687323466082508
positive_beta_prior,2026-02-27,LQD,0.01,-0.06451497472213269,0.06608228183366183,59,1,1,-0.0019985279983067627,-0.002027192216655826,0.027799085668264167,0.027469199684294038
positive_beta_prior,2026-02-27,HYG,0.01,-0.05640005399769434,0.05289951691794621,59,1,1,0.0005184175244693163,0.0005706592402640087,0.021760130566391443,0.020369844964620798
positive_beta_prior,2026-02-27,EWX,0.01,-0.0782926693554227,0.08706972722504991,59,1,1,0.004062569344703256,0.004020225313011014,0.0355602158473397,0.03423037465595877
positive_beta_prior,2026-02-27,VWOB,0.01,-0.06554842392324307,0.07177068480626188,59,1,1,-0.0001151143101267077,-0.00043784663205352766,0.02831703091655381,0.02733958317738638
positive_beta_prior,2026-02-27,HYEM,0.01,-0.05981834667268208,0.06590581855941438,59,1,1,-5.067753201633674e-06,-0.0005891249103692002,0.024465851696778215,0.022251446119723482
positive_beta_prior,2026-03-31,SPY,0.01,-0.09100792930059422,0.0879028187577597,60,1,1,0.00743841049511441,0.007465455619529328,0.043800945332185155,0.04357968926289007
positive_beta_prior,2026-03-31,MGK,0.01,-0.11807238182633942,0.12000938762489775,60,1,1,0.008717209841200446,0.008747213355302829,0.05766351396784712,0.05663501593289602
positive_beta_prior,2026-03-31,VTV,0.01,-0.08024997281174033,0.08772939525426571,60,1,1,0.006555069028038389,0.006123437502421033,0.04005423780130565,0.03897889214243908
positive_beta_prior,2026-03-31,IJR,0.01,-0.09207189540004207,0.1209640569441547,60,1,1,0.002179760821406977,0.0022934538454021333,0.05604438533625799,0.055715709914612103
positive_beta_prior,2026-03-31,IWM,0.01,-0.09923154183908575,0.11159233036535003,60,1,1,0.0016424957460719702,0.001567645696378812,0.05748279068306474,0.05731430827837373
positive_beta_prior,2026-03-31,VNQ,0.01,-0.10512467931952214,0.10625454178909775,60,1,1,0.0011658850817494312,0.0014406253463961469,0.055128412782935884,0.05384426916464334
positive_beta_prior,2026-03-31,VNQI,0.01,-0.12376549016305818,0.1047322020195628,60,1,1,-0.0020710452009618054,-0.0024109928410034403,0.04915374065698681,0.04810755708913654
positive_beta_prior,2026-03-31,VEA,0.01,-0.09619227624923776,0.10055357585416727,60,1,1,0.005177784513977376,0.0049097610486394695,0.04555243662199848,0.04453144660332865
positive_beta_prior,2026-03-31,VWO,0.01,-0.08517279620178299,0.10364516411198306,60,1,1,0.0012116732178334255,0.0009246216201063093,0.0415077224433102,0.038998117066803055
positive_beta_prior,2026-03-31,VSS,0.01,-0.10733994131054495,0.09708345517884354,60,1,1,0.002778422954440631,0.0026271032681632533,0.046225536385739896,0.04565165566735412
positive_beta_prior,2026-03-31,BND,0.01,-0.0419832722811457,0.03609329918419024,60,1,1,-0.0025014757224939696,-0.0025369530585445956,0.018108809779364004,0.017841800401440677
positive_beta_prior,2026-03-31,IEF,0.01,-0.04574727618000324,0.03630761753044502,60,1,1,-0.003247294931784937,-0.00325234640652484,0.021739493734252737,0.021448527413735458
positive_beta_prior,2026-03-31,BNDX,0.01,-0.034317982147887664,0.029902334604479573,60,1,1,-0.002646443731836125,-0.0025868116083845876,0.015010328743313883,0.014839944586650137
positive_beta_prior,2026-03-31,LQD,0.01,-0.06446246816842266,0.0660006168509415,60,1,1,-0.0023619453769708884,-0.0023906178321643056,0.027705872555016414,0.027374648378503043
positive_beta_prior,2026-03-31,HYG,0.01,-0.05613676318502938,0.052689368540313676,60,1,1,0.00029900129035207075,0.0003512580181340587,0.021641774694641087,0.020246740917261384
positive_beta_prior,2026-03-31,EWX,0.01,-0.07805703032798118,0.08679101409640406,60,1,1,0.003010410846269823,0.00296805464675238,0.03618726996296255,0.03488195335731891
positive_beta_prior,2026-03-31,VWOB,0.01,-0.06554572588222546,0.07143969009293923,60,1,1,-0.0007370101364086482,-0.0010598351975084387,0.028486290654007096,0.027509426116912532
positive_beta_prior,2026-03-31,HYEM,0.01,-0.059804952369822924,0.0652982971484017,60,1,1,-0.0004116941493046774,-0.0009959191389886765,0.024461259425596838,0.022243834073407184
positive_beta_prior,2026-04-30,SPY,0.01,-0.09094247457473952,0.09471904030034989,61,1,1,0.008981792135742652,0.008933622189483544,0.04507605874518664,0.04470015217883068
positive_beta_prior,2026-04-30,MGK,0.01,-0.11782468622155524,0.13547656546751885,61,1,1,0.010860478327037579,0.011038867085681905,0.059580805776805634,0.0588694562239638
positive_beta_prior,2026-04-30,VTV,0.01,-0.0802443907285991,0.08728486585693743,61,1,1,0.0072773968636167885,0.006845645407039274,0.0401177035821421,0.039054755410079356
positive_beta_prior,2026-04-30,IJR,0.01,-0.09192439953800932,0.12093218110652382,61,1,1,0.0037739752556016724,0.0038876998697674305,0.056953105929213356,0.056626650967338266
positive_beta_prior,2026-04-30,IWM,0.01,-0.09922631219218461,0.11676682894683114,61,1,1,0.0035389998911513967,0.003534923811888824,0.05889482527306618,0.05886761370268881
positive_beta_prior,2026-04-30,VNQ,0.01,-0.10468543959233993,0.10609469894121733,61,1,1,0.002501069189881621,0.002775885792473501,0.05565280984633337,0.054376199178501734
positive_beta_prior,2026-04-30,VNQI,0.01,-0.12372423249883661,0.10434523489089219,61,1,1,-0.0010664772569316092,-0.0014065193531110699,0.04936983504363741,0.04833708132621577
positive_beta_prior,2026-04-30,VEA,0.01,-0.0961106607791955,0.10019939414818824,61,1,1,0.006245173387025849,0.005977075450038782,0.045934074500483174,0.044929705189351285
positive_beta_prior,2026-04-30,VWO,0.01,-0.08486684560221333,0.10768683882299356,61,1,1,0.002615828866800801,0.0024047555790459346,0.04259632625397613,0.04036841700827331
positive_beta_prior,2026-04-30,VSS,0.01,-0.10728849086953958,0.09687812031111546,61,1,1,0.00406016850480709,0.003908806773604378,0.04691910110238485,0.04635854596211236
positive_beta_prior,2026-04-30,BND,0.01,-0.04194250166123823,0.03601644991745164,61,1,1,-0.0024874201236134855,-0.00252290731721789,0.017957604505693107,0.017688555380079053
positive_beta_prior,2026-04-30,IEF,0.01,-0.0456770005412054,0.03623220479869137,61,1,1,-0.00327007534969635,-0.0032751282280135633,0.021558304289030723,0.02126510324222875
positive_beta_prior,2026-04-30,BNDX,0.01,-0.03424983562222121,0.02989483091622147,61,1,1,-0.002616326081143618,-0.002556677388610821,0.014886575639767743,0.01471479415557458
positive_beta_prior,2026-04-30,LQD,0.01,-0.06440996161471262,0.06591895186822122,61,1,1,-0.002328602401458383,-0.0023572828234356825,0.027475254347549594,0.027141425379063378
positive_beta_prior,2026-04-30,HYG,0.01,-0.05587347237236442,0.052479220162681285,61,1,1,0.0004911589787147328,0.000543430226287714,0.021513082165906798,0.020111436305750387
positive_beta_prior,2026-04-30,EWX,0.01,-0.07782139130053967,0.10422678757746752,61,1,1,0.004694081749018159,0.004901471803281116,0.03821796448204132,0.03759491456646962
positive_beta_prior,2026-04-30,VWOB,0.01,-0.06554302784120784,0.07110869537961681,61,1,1,-0.0003840830470043972,-0.0007069978066485323,0.02838207683252559,0.027407723734280773
positive_beta_prior,2026-04-30,HYEM,0.01,-0.05979155806696377,0.06469077573738945,61,1,1,-3.971728360439966e-05,-0.0006241046030993676,0.024429920860435998,0.02222762117620259
positive_beta_prior,live,SPY,0.01,-0.09087701984888483,0.09460461279579845,62,1,1,0.009635048149101532,0.009586865253932141,0.04500000144455178,0.044624365807100344
positive_beta_prior,live,MGK,0.01,-0.11757699061677107,0.13541023176735642,62,1,1,0.012028926349965623,0.012207363062577326,0.05980237934838351,0.05909066724515239
positive_beta_prior,live,VTV,0.01,-0.08023880864545788,0.08684033645960915,62,1,1,0.007506159479477791,0.0070742919606807675,0.03982826439566623,0.03876251849762575
positive_beta_prior,live,IJR,0.01,-0.09177690367597659,0.12090030526889294,62,1,1,0.0038479368203895555,0.003961692005688155,0.056487350277400636,0.05615823831676136
positive_beta_prior,live,IWM,0.01,-0.09922108254528346,0.11675745528601306,62,1,1,0.0041545993779701544,0.004150522202987349,0.05861086785513309,0.05858356891784368
positive_beta_prior,live,VNQ,0.01,-0.10424619986515773,0.1059348560933369,62,1,1,0.0023074144002004503,0.0025823048782231363,0.055215813229023206,0.05393188757656746
positive_beta_prior,live,VNQI,0.01,-0.12368297483461504,0.10395826776222158,62,1,1,-0.0015128073166921004,-0.0018529408220371996,0.049089455134460655,0.04804903992173116
positive_beta_prior,live,VEA,0.01,-0.09602904530915324,0.09984521244220919,62,1,1,0.006790487879618213,0.0065223178732932464,0.04575791562714392,0.044754389790123736
positive_beta_prior,live,VWO,0.01,-0.08456089500264369,0.10716629704753991,62,1,1,0.0027847305512255422,0.0025736005233395615,0.04226666179954309,0.040025864488493025
positive_beta_prior,live,VSS,0.01,-0.10723704042853421,0.09667278544338738,62,1,1,0.004242542144466383,0.004091139724626252,0.04655508155983751,0.04599118705501098
positive_beta_prior,live,BND,0.01,-0.04190173104133076,0.03593960065071305,62,1,1,-0.002451105118269133,-0.0024866018514417107,0.017812098117166865,0.017541107698443383
positive_beta_prior,live,IEF,0.01,-0.045606724902407574,0.03615679206693772,62,1,1,-0.003268534252535971,-0.0032735884891538073,0.021380870111909298,0.02108545423742642
positive_beta_prior,live,BNDX,0.01,-0.034181689096554765,0.02988732722796337,62,1,1,-0.0024904362992902817,-0.002430771572162718,0.014797289345093645,0.014624097762925321
positive_beta_prior,live,LQD,0.01,-0.06435745506100259,0.06583728688550095,62,1,1,-0.002200515280170118,-0.0022292034119382716,0.02726777499822784,0.026931688009108303
positive_beta_prior,live,HYG,0.01,-0.05561018155969946,0.0522690717850489,62,1,1,0.0005052791053611768,0.0005575644043447968,0.02133630643290591,0.019925037543055298
positive_beta_prior,live,EWX,0.01,-0.07758575227309815,0.10420199510519335,62,1,1,0.00491447341483738,0.005121919219114923,0.03794311309083499,0.03731498109539461
positive_beta_prior,live,VWOB,0.01,-0.06554032980019023,0.0707777006662944,62,1,1,-0.00027201249766775355,-0.0005950140623548025,0.02816230427699916,0.027183442354055235
positive_beta_prior,live,HYEM,0.01,-0.05977816376410461,0.0640832543263772,62,1,1,6.716996684845388e-05,-0.0005173744460119678,0.024243461483658624,0.02203378569787825
