experiment,date,diagnostic,module_path,module_type,mean,min,max,scale_index,base_kernel_type,outputscale_floor,outputscale_prior_median,outputscale_prior_sigma
component_outputscale_floor,2025-05-30,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,8.191501159008912e-120,8.191501159008911e-120,8.191501159008911e-120,,,,,
component_outputscale_floor,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.030534068093339868,0.030534068093339868,0.030534068093339868,,,,,
component_outputscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.14326411273557924,0.14326411273557924,0.14326411273557924,,,,,
component_outputscale_floor,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.011461397235078363,0.011461397235078363,0.011461397235078363,,,,,
component_outputscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9013334087357872,0.3348516509163512,2.084092650884905,,,,,
component_outputscale_floor,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.016728001522134495,0.016728001522134495,0.016728001522134495,,,,,
component_outputscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.7460401522707071,0.5963480476857632,0.8274883659568728,,,,,
component_outputscale_floor,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.015144038567092741,0.015144038567092741,0.015144038567092741,,,,,
component_outputscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.7667756882960258,0.6498804897278218,0.8285093048530682,,,,,
component_outputscale_floor,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.014553979875821781,0.014553979875821781,0.014553979875821781,,,,,
component_outputscale_floor,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.03100861068377169,0.03100861068377169,0.03100861068377169,,,,,
component_outputscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.09242981964411703,0.09242981964411703,0.09242981964411703,,,,,
component_outputscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,1.0773980101524647,0.2168903694591078,2.7349964490294414,,,,,
component_outputscale_floor,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.13543216146263193,0.13543216146263193,0.13543216146263193,,,,,
component_outputscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.02929751158395705,0.02929751158395705,0.02929751158395705,,,,,
component_outputscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7906410397761355,0.758451655804323,0.8189437616100161,,,,,
component_outputscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7922159611010846,0.7587497377009529,0.8196159317181405,,,,,
component_outputscale_floor,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.010634344302116681,0.010634344302116681,0.010634344302116681,,,,,
component_outputscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.7632969173199629,0.7124863146343728,0.8221186994310645,,,,,
component_outputscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.7601927283298079,0.7019442300214961,0.8298676025904199,,,,,
component_outputscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.1796786208994419,0.25091369444043743,3.1527431095044984,,,,,
component_outputscale_floor,2025-05-30,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.006509625327596938,0.005545431246457266,0.007136001263413899,,,,,
component_outputscale_floor,2025-05-30,,covar_module.kernels.0.base_kernel.kernels.0,,,,,31.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2025-05-30,,covar_module.kernels.0.base_kernel.kernels.1,,,,,37.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2025-05-30,,covar_module.kernels.0.base_kernel.kernels.2,,,,,41.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2025-05-30,,covar_module.kernels.0.base_kernel.kernels.3,,,,,45.0,RQKernel,0.01,0.05,0.75
component_outputscale_floor,2025-05-30,,covar_module.kernels.0.base_kernel.kernels.4,,,,,50.0,LinearKernel,0.01,0.05,0.75
component_outputscale_floor,2025-05-30,,covar_module.kernels.0.base_kernel.kernels.5,,,,,53.0,ProductKernel,0.01,0.05,0.75
component_outputscale_floor,2025-05-30,,covar_module.kernels.0.base_kernel.kernels.6,,,,,62.0,ProductKernel,0.01,0.05,0.75
component_outputscale_floor,2025-05-30,,covar_module.kernels.0.base_kernel.kernels.7,,,,,79.0,ProductKernel,0.01,0.05,0.75
component_outputscale_floor,2025-06-30,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,3.432531074295642e-138,3.432531074295641e-138,3.432531074295641e-138,,,,,
component_outputscale_floor,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.03232884554815623,0.03232884554815623,0.03232884554815623,,,,,
component_outputscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.13743191338328647,0.13743191338328647,0.13743191338328647,,,,,
component_outputscale_floor,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.011754485065419758,0.011754485065419758,0.011754485065419758,,,,,
component_outputscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.8544598951815686,0.38518217812871897,1.6048817248979859,,,,,
component_outputscale_floor,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.02094109968443103,0.02094109968443103,0.02094109968443103,,,,,
component_outputscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.742213515967139,0.5862592095627788,0.8310504340210081,,,,,
component_outputscale_floor,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.017262881142678384,0.017262881142678384,0.017262881142678384,,,,,
component_outputscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.7640007335192445,0.6479034983271438,0.8239185147150203,,,,,
component_outputscale_floor,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.015151111403126792,0.015151111403126792,0.015151111403126792,,,,,
component_outputscale_floor,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.027572743718446695,0.027572743718446695,0.027572743718446695,,,,,
component_outputscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.07289606597961112,0.07289606597961112,0.07289606597961112,,,,,
component_outputscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,1.0306405485796049,0.2948014526672996,2.4796673598366303,,,,,
component_outputscale_floor,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.16984803773612966,0.16984803773612966,0.16984803773612966,,,,,
component_outputscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.027409251782305213,0.027409251782305213,0.027409251782305213,,,,,
component_outputscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7838639851308016,0.7469270012147073,0.8192192490088461,,,,,
component_outputscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7864272396776959,0.7482905819809211,0.8201441481391392,,,,,
component_outputscale_floor,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.012391828009671408,0.012391828009671408,0.012391828009671408,,,,,
component_outputscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.726812288688321,0.6392905616230217,0.8152433337861165,,,,,
component_outputscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.7159329713844305,0.6027093184292917,0.8168628759379398,,,,,
component_outputscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.2741751567381818,0.3077829386370275,3.409845413497267,,,,,
component_outputscale_floor,2025-06-30,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.006545864955585348,0.005709060533710032,0.007401930238961875,,,,,
component_outputscale_floor,2025-06-30,,covar_module.kernels.0.base_kernel.kernels.0,,,,,31.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2025-06-30,,covar_module.kernels.0.base_kernel.kernels.1,,,,,37.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2025-06-30,,covar_module.kernels.0.base_kernel.kernels.2,,,,,41.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2025-06-30,,covar_module.kernels.0.base_kernel.kernels.3,,,,,45.0,RQKernel,0.01,0.05,0.75
component_outputscale_floor,2025-06-30,,covar_module.kernels.0.base_kernel.kernels.4,,,,,50.0,LinearKernel,0.01,0.05,0.75
component_outputscale_floor,2025-06-30,,covar_module.kernels.0.base_kernel.kernels.5,,,,,53.0,ProductKernel,0.01,0.05,0.75
component_outputscale_floor,2025-06-30,,covar_module.kernels.0.base_kernel.kernels.6,,,,,62.0,ProductKernel,0.01,0.05,0.75
