variant,date,window_index,time_mode,scale_structure,diagnostic,module_path,module_type,mean,min,max
positive_beta_prior__global_scale_neither,2026-02-27,9,neither,global_scale,mean_constant,mean_module.base_means.2.raw_constant,Parameter,-0.022448987461344164,-0.022448987461344164,-0.022448987461344164
positive_beta_prior__global_scale_neither,2026-02-27,9,neither,global_scale,mean_constant,mean_module.base_means.3.raw_constant,Parameter,-0.03191124165604291,-0.03191124165604291,-0.03191124165604291
positive_beta_prior__global_scale_neither,2026-02-27,9,neither,global_scale,mean_constant,mean_module.base_means.4.raw_constant,Parameter,-0.06431101905469623,-0.06431101905469623,-0.06431101905469623
positive_beta_prior__global_scale_neither,2026-02-27,9,neither,global_scale,mean_constant,mean_module.base_means.5.raw_constant,Parameter,0.009386234368559487,0.009386234368559487,0.009386234368559487
positive_beta_prior__global_scale_neither,2026-02-27,9,neither,global_scale,mean_constant,mean_module.base_means.6.raw_constant,Parameter,-0.02296910137411799,-0.02296910137411799,-0.02296910137411799
positive_beta_prior__global_scale_neither,2026-02-27,9,neither,global_scale,mean_constant,mean_module.base_means.7.raw_constant,Parameter,0.015457813960701648,0.015457813960701648,0.015457813960701648
positive_beta_prior__global_scale_neither,2026-02-27,9,neither,global_scale,mean_constant,mean_module.base_means.8.raw_constant,Parameter,-0.02712791522231993,-0.02712791522231993,-0.02712791522231993
positive_beta_prior__global_scale_neither,2026-02-27,9,neither,global_scale,mean_constant,mean_module.base_means.9.raw_constant,Parameter,-0.05947072831449085,-0.05947072831449085,-0.05947072831449085
positive_beta_prior__global_scale_neither,2026-02-27,9,neither,global_scale,mean_constant,mean_module.base_means.10.raw_constant,Parameter,0.07251185016149207,0.07251185016149207,0.07251185016149207
positive_beta_prior__global_scale_neither,2026-02-27,9,neither,global_scale,mean_constant,mean_module.base_means.11.raw_constant,Parameter,0.05847740092478691,0.05847740092478691,0.05847740092478691
positive_beta_prior__global_scale_neither,2026-02-27,9,neither,global_scale,mean_constant,mean_module.base_means.12.raw_constant,Parameter,0.09313093713521636,0.09313093713521636,0.09313093713521636
positive_beta_prior__global_scale_neither,2026-02-27,9,neither,global_scale,mean_constant,mean_module.base_means.13.raw_constant,Parameter,0.025676910570869488,0.025676910570869488,0.025676910570869488
positive_beta_prior__global_scale_neither,2026-02-27,9,neither,global_scale,mean_constant,mean_module.base_means.14.raw_constant,Parameter,0.0401254365025049,0.0401254365025049,0.0401254365025049
positive_beta_prior__global_scale_neither,2026-02-27,9,neither,global_scale,mean_constant,mean_module.base_means.15.raw_constant,Parameter,-0.04134205131710462,-0.04134205131710462,-0.04134205131710462
positive_beta_prior__global_scale_neither,2026-02-27,9,neither,global_scale,mean_constant,mean_module.base_means.16.raw_constant,Parameter,0.02603872701585599,0.02603872701585599,0.02603872701585599
positive_beta_prior__global_scale_neither,2026-02-27,9,neither,global_scale,mean_constant,mean_module.base_means.17.raw_constant,Parameter,0.02981744612824028,0.02981744612824028,0.02981744612824028
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,time_varying_effective_lengthscale_train,covar_module.kernels.0,_Module,0.015205177552821652,0.008230380343256525,0.025207047266279623
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,0.008075175675477855,0.008075175675477855,0.008075175675477855
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.016906132304893958,0.016906132304893958,0.016906132304893958
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.20264122502586587,0.20264122502586587,0.20264122502586587
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0005153034222065162,0.0005153034222065162,0.0005153034222065162
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9533395442258022,0.35289020446175046,1.8028680264852863
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.8480290415264248,0.8480290415264248,0.8480290415264248
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.6258330622155319,0.11856299833993504,1.4470009797069492
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.00832353227802857,0.00832353227802857,0.00832353227802857
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.7577665406126388,0.4151266661167079,0.9806042591772722
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.010801319681761583,0.010801319681761583,0.010801319681761583
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.09270012231681515,0.09270012231681515,0.09270012231681515
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.02785572735546296,0.02785572735546296,0.02785572735546296
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,1.3459675287479973,0.3090875472973805,3.560343695563906
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.001508184136947922,0.001508184136947922,0.001508184136947922
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.3417044873688762,0.3417044873688762,0.3417044873688762
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7861835202140253,0.6990534290087935,0.8521289155875215
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7962158331852527,0.7048720630847828,0.8633285801509254
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.002922300385012458,0.002922300385012458,0.002922300385012458
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.7375565932146935,0.6702227190966009,0.8384203944132614
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.7289912405781328,0.6056358592088934,0.8388412638021845
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.2072829932053286,0.27738562642774034,3.377770205122548
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.006573885339000963,0.005666451691517876,0.007510782533274418
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,mean_constant,mean_module.base_means.0.raw_constant,Parameter,-0.055413748248032836,-0.055413748248032836,-0.055413748248032836
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,mean_constant,mean_module.base_means.1.raw_constant,Parameter,-0.03559320788975838,-0.03559320788975838,-0.03559320788975838
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,mean_constant,mean_module.base_means.2.raw_constant,Parameter,-0.037310996589695285,-0.037310996589695285,-0.037310996589695285
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,mean_constant,mean_module.base_means.3.raw_constant,Parameter,-0.0830475557625906,-0.0830475557625906,-0.0830475557625906
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,mean_constant,mean_module.base_means.4.raw_constant,Parameter,-0.07501776928936672,-0.07501776928936672,-0.07501776928936672
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,mean_constant,mean_module.base_means.5.raw_constant,Parameter,-0.03815148505226425,-0.03815148505226425,-0.03815148505226425
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,mean_constant,mean_module.base_means.6.raw_constant,Parameter,-0.03248894142462435,-0.03248894142462435,-0.03248894142462435
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,mean_constant,mean_module.base_means.7.raw_constant,Parameter,-0.040946287548067645,-0.040946287548067645,-0.040946287548067645
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,mean_constant,mean_module.base_means.8.raw_constant,Parameter,0.01674146235897429,0.01674146235897429,0.01674146235897429
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,mean_constant,mean_module.base_means.9.raw_constant,Parameter,-0.03998368035146874,-0.03998368035146874,-0.03998368035146874
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,mean_constant,mean_module.base_means.10.raw_constant,Parameter,0.008150805739785537,0.008150805739785537,0.008150805739785537
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,mean_constant,mean_module.base_means.11.raw_constant,Parameter,0.023815319871234614,0.023815319871234614,0.023815319871234614
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,mean_constant,mean_module.base_means.12.raw_constant,Parameter,-0.06716617836740556,-0.06716617836740556,-0.06716617836740556
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,mean_constant,mean_module.base_means.13.raw_constant,Parameter,-0.003874276111068938,-0.003874276111068938,-0.003874276111068938
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,mean_constant,mean_module.base_means.14.raw_constant,Parameter,-0.0371979802280011,-0.0371979802280011,-0.0371979802280011
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,mean_constant,mean_module.base_means.15.raw_constant,Parameter,-0.052225770124509914,-0.052225770124509914,-0.052225770124509914
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,mean_constant,mean_module.base_means.16.raw_constant,Parameter,-0.010360781753328703,-0.010360781753328703,-0.010360781753328703
positive_beta_prior__component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,component_scales,mean_constant,mean_module.base_means.17.raw_constant,Parameter,-0.0022089586628441476,-0.0022089586628441476,-0.0022089586628441476
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,outputscale,covar_module.kernels.0.kernels.0,MaternKernel,0.005064883896023766,0.005064883896023766,0.005064883896023766
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,lengthscale,covar_module.kernels.0.kernels.0.base_kernel,MaternKernel,0.21831978169514882,0.21831978169514882,0.21831978169514882
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,outputscale,covar_module.kernels.0.kernels.1,MaternKernel,0.001091550775835548,0.001091550775835548,0.001091550775835548
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,lengthscale,covar_module.kernels.0.kernels.1.base_kernel,MaternKernel,0.9649071924012005,0.23288013997444781,2.041424119938198
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,outputscale,covar_module.kernels.0.kernels.2,MaternKernel,0.9103085597083583,0.9103085597083583,0.9103085597083583
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,lengthscale,covar_module.kernels.0.kernels.2.base_kernel,MaternKernel,0.6142244768549867,0.11165015436314987,1.5539972667371824
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,outputscale,covar_module.kernels.0.kernels.3,RQKernel,0.007666201547395566,0.007666201547395566,0.007666201547395566
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,lengthscale,covar_module.kernels.0.kernels.3.base_kernel,RQKernel,0.7295555595028907,0.3689491594698241,0.9953652915104988
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,outputscale,covar_module.kernels.0.kernels.4,LinearKernel,0.006763716555701374,0.006763716555701374,0.006763716555701374
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,outputscale,covar_module.kernels.0.kernels.5,ProductKernel,0.05964595271851587,0.05964595271851587,0.05964595271851587
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,lengthscale,covar_module.kernels.0.kernels.5.base_kernel.kernels.0,MaternKernel,0.02602763803389719,0.02602763803389719,0.02602763803389719
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,lengthscale,covar_module.kernels.0.kernels.5.base_kernel.kernels.1,MaternKernel,1.1407747029030313,0.22557106469985938,3.0836742120217937
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,outputscale,covar_module.kernels.0.kernels.6,ProductKernel,0.009971999601304774,0.009971999601304774,0.009971999601304774
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,lengthscale,covar_module.kernels.0.kernels.6.base_kernel.kernels.0,MaternKernel,0.075027459869301,0.075027459869301,0.075027459869301
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,lengthscale,covar_module.kernels.0.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7329575513120836,0.5728513403438646,0.8529884116728988
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,lengthscale,covar_module.kernels.0.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7526181089381602,0.584858814613949,0.8594322631530975
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,outputscale,covar_module.kernels.0.kernels.7,ProductKernel,0.019068819086192033,0.019068819086192033,0.019068819086192033
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,lengthscale,covar_module.kernels.0.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.6609842079680159,0.5145378892396528,0.8374984680091164
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,lengthscale,covar_module.kernels.0.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.6497560605867655,0.4557977827685692,0.8470893897544401
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,lengthscale,covar_module.kernels.0.kernels.7.base_kernel.kernels.1,MaternKernel,1.4289614292988075,0.3671512346524117,4.0548170935062045
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.006569614780432057,0.005565387391495958,0.007142722424866602
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,mean_constant,mean_module.base_means.0.raw_constant,Parameter,-0.0101962905220156,-0.0101962905220156,-0.0101962905220156
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,mean_constant,mean_module.base_means.1.raw_constant,Parameter,0.040185063818230476,0.040185063818230476,0.040185063818230476
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,mean_constant,mean_module.base_means.2.raw_constant,Parameter,-0.07094225054910003,-0.07094225054910003,-0.07094225054910003
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,mean_constant,mean_module.base_means.3.raw_constant,Parameter,-0.10283783953068593,-0.10283783953068593,-0.10283783953068593
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,mean_constant,mean_module.base_means.4.raw_constant,Parameter,-0.0878085844602244,-0.0878085844602244,-0.0878085844602244
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,mean_constant,mean_module.base_means.5.raw_constant,Parameter,-0.02350069513072448,-0.02350069513072448,-0.02350069513072448
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,mean_constant,mean_module.base_means.6.raw_constant,Parameter,-0.09762879670809392,-0.09762879670809392,-0.09762879670809392
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,mean_constant,mean_module.base_means.7.raw_constant,Parameter,-0.0802645445674931,-0.0802645445674931,-0.0802645445674931
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,mean_constant,mean_module.base_means.8.raw_constant,Parameter,-0.04734357943462526,-0.04734357943462526,-0.04734357943462526
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,mean_constant,mean_module.base_means.9.raw_constant,Parameter,-0.10341813934667186,-0.10341813934667186,-0.10341813934667186
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,mean_constant,mean_module.base_means.10.raw_constant,Parameter,0.027527385654776373,0.027527385654776373,0.027527385654776373
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,mean_constant,mean_module.base_means.11.raw_constant,Parameter,0.03170030960737144,0.03170030960737144,0.03170030960737144
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,mean_constant,mean_module.base_means.12.raw_constant,Parameter,-0.005705714633789027,-0.005705714633789027,-0.005705714633789027
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,mean_constant,mean_module.base_means.13.raw_constant,Parameter,-0.001126759097846688,-0.001126759097846688,-0.001126759097846688
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,mean_constant,mean_module.base_means.14.raw_constant,Parameter,-0.07161764940882134,-0.07161764940882134,-0.07161764940882134
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,mean_constant,mean_module.base_means.15.raw_constant,Parameter,-0.019963944384166526,-0.019963944384166526,-0.019963944384166526
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,mean_constant,mean_module.base_means.16.raw_constant,Parameter,-0.03515670346386032,-0.03515670346386032,-0.03515670346386032
positive_beta_prior__component_scales_neither,2026-03-31,10,neither,component_scales,mean_constant,mean_module.base_means.17.raw_constant,Parameter,-0.06521723834045952,-0.06521723834045952,-0.06521723834045952
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,time_varying_effective_lengthscale_train,covar_module.kernels.0,_Module,0.00019272084983211485,3.593286335718732e-05,0.0005602600746424152
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,3.4298224870297475e-05,3.4298224870297475e-05,3.429822487029748e-05
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.08442738801393165,0.08442738801393165,0.08442738801393165
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,2.687628605875903,1.0371848717129464,5.482326481667261
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.6556346819571361,0.18848900835062554,1.0796261290140894
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.7022570638756943,0.17704929137459935,1.1188967644124297
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.kernels.0,MaternKernel,0.032629914819871694,0.032629914819871694,0.032629914819871694
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.kernels.1,MaternKernel,2.5032350703358706,0.9730933862497275,5.563101906894057
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.kernels.0,MaternKernel,0.03721840353465364,0.03721840353465364,0.03721840353465364
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.kernels.1.kernels.0,MaternKernel,0.6817498088515613,0.44835884376893265,0.8643068161522317
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.kernels.1.kernels.1,RQKernel,0.7121708678552441,0.46248733898734695,0.8755003082828553
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.kernels.0.kernels.0,MaternKernel,0.5808352119922999,0.24971388611837803,0.9656986154281811
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.kernels.0.kernels.1,RQKernel,0.576953033259727,0.22456590166643536,0.9871259357254265
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.kernels.1,MaternKernel,3.8229925761418,1.9448634709984012,8.349860991260766
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.006385029079544353,0.005519636293812018,0.007011895320795351
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.0.raw_constant,Parameter,-0.2520436020621927,-0.2520436020621927,-0.2520436020621927
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.1.raw_constant,Parameter,-0.005765084378159167,-0.005765084378159167,-0.005765084378159167
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.2.raw_constant,Parameter,0.01866932490946826,0.01866932490946826,0.01866932490946826
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.3.raw_constant,Parameter,-0.06419465262367176,-0.06419465262367176,-0.06419465262367176
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.4.raw_constant,Parameter,-0.07811428609069483,-0.07811428609069483,-0.07811428609069483
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.5.raw_constant,Parameter,0.015121791832062612,0.015121791832062612,0.015121791832062612
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.6.raw_constant,Parameter,0.027036236771035328,0.027036236771035328,0.027036236771035328
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.7.raw_constant,Parameter,0.09710961531885995,0.09710961531885995,0.09710961531885995
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.8.raw_constant,Parameter,-0.06754679573461712,-0.06754679573461712,-0.06754679573461712
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.9.raw_constant,Parameter,0.0027637373430022378,0.0027637373430022378,0.0027637373430022378
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.10.raw_constant,Parameter,0.01436419221878347,0.01436419221878347,0.01436419221878347
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.11.raw_constant,Parameter,-0.0025442037844248516,-0.0025442037844248516,-0.0025442037844248516
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.12.raw_constant,Parameter,-0.11481090285517359,-0.11481090285517359,-0.11481090285517359
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.13.raw_constant,Parameter,-0.029384630130880905,-0.029384630130880905,-0.029384630130880905
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.14.raw_constant,Parameter,-0.034169239321788746,-0.034169239321788746,-0.034169239321788746
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.15.raw_constant,Parameter,-0.10647420004155585,-0.10647420004155585,-0.10647420004155585
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.16.raw_constant,Parameter,-0.004126088758301263,-0.004126088758301263,-0.004126088758301263
positive_beta_prior__no_component_scales_lengthscale_only,2026-03-31,10,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.17.raw_constant,Parameter,0.07948483837081058,0.07948483837081058,0.07948483837081058
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.0,MaternKernel,0.13535023800620355,0.13535023800620355,0.13535023800620355
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.1,MaternKernel,3.2526533555375114,1.4401273091930664,6.504679506297501
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.2,MaternKernel,0.6136263423607335,0.14894072759260807,1.0839479945741093
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.3,RQKernel,0.6756924201304619,0.14113320491598771,1.1314138969844096
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.5.kernels.0,MaternKernel,0.025142255716874493,0.025142255716874493,0.025142255716874493
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.5.kernels.1,MaternKernel,2.8142271583157665,0.7297822718936438,6.565929635034192
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.6.kernels.0,MaternKernel,0.025642006049474465,0.025642006049474465,0.025642006049474465
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.6.kernels.1.kernels.0,MaternKernel,0.5891009093741855,0.22243327478873948,0.8754835903888005
