experiment,date,diagnostic,module_path,module_type,mean,min,max,experiment_label,scale_index,base_kernel_type,outputscale_floor,outputscale_prior_median,outputscale_prior_sigma
component_outputscale_floor,2025-11-28,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.0242401936355778,0.0242401936355778,0.0242401936355778,component_outputscale_floor,,,,,
component_outputscale_floor,2025-11-28,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.7600456003677969,0.5865083274094243,0.8579770741235563,component_outputscale_floor,,,,,
component_outputscale_floor,2025-11-28,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.0193885196667947,0.0193885196667947,0.0193885196667947,component_outputscale_floor,,,,,
component_outputscale_floor,2025-11-28,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.7769237920073152,0.6457907436289614,0.8532913461491431,component_outputscale_floor,,,,,
component_outputscale_floor,2025-11-28,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.0170256897201319,0.0170256897201319,0.0170256897201319,component_outputscale_floor,,,,,
component_outputscale_floor,2025-11-28,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.0206383579253185,0.0206383579253185,0.0206383579253185,component_outputscale_floor,,,,,
component_outputscale_floor,2025-11-28,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.0821450288226194,0.0821450288226194,0.0821450288226194,component_outputscale_floor,,,,,
component_outputscale_floor,2025-11-28,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,0.9222670784311852,0.5257224237380866,2.168943909018954,component_outputscale_floor,,,,,
component_outputscale_floor,2025-11-28,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.197634007293027,0.197634007293027,0.197634007293027,component_outputscale_floor,,,,,
component_outputscale_floor,2025-11-28,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.0350415948179958,0.0350415948179958,0.0350415948179958,component_outputscale_floor,,,,,
component_outputscale_floor,2025-11-28,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7915765704419817,0.7621783196945668,0.8207518281537151,component_outputscale_floor,,,,,
component_outputscale_floor,2025-11-28,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7940028927137729,0.7632706891585707,0.8216113826790051,component_outputscale_floor,,,,,
component_outputscale_floor,2025-11-28,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.0134421723740599,0.0134421723740599,0.0134421723740599,component_outputscale_floor,,,,,
component_outputscale_floor,2025-11-28,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.7454219703686074,0.6696092885927231,0.8305947644152716,component_outputscale_floor,,,,,
component_outputscale_floor,2025-11-28,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.7318335761755248,0.6393081830319713,0.8338249595967667,component_outputscale_floor,,,,,
component_outputscale_floor,2025-11-28,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.1065861039629603,0.4088281787983965,2.9316469166686323,component_outputscale_floor,,,,,
component_outputscale_floor,2025-11-28,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.006541028126638,0.0056905029279034,0.0069602562228587,component_outputscale_floor,,,,,
component_outputscale_floor,2025-11-28,,covar_module.kernels.0.base_kernel.kernels.0,,,,,component_outputscale_floor,31.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2025-11-28,,covar_module.kernels.0.base_kernel.kernels.1,,,,,component_outputscale_floor,37.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2025-11-28,,covar_module.kernels.0.base_kernel.kernels.2,,,,,component_outputscale_floor,41.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2025-11-28,,covar_module.kernels.0.base_kernel.kernels.3,,,,,component_outputscale_floor,45.0,RQKernel,0.01,0.05,0.75
component_outputscale_floor,2025-11-28,,covar_module.kernels.0.base_kernel.kernels.4,,,,,component_outputscale_floor,50.0,LinearKernel,0.01,0.05,0.75
component_outputscale_floor,2025-11-28,,covar_module.kernels.0.base_kernel.kernels.5,,,,,component_outputscale_floor,53.0,ProductKernel,0.01,0.05,0.75
component_outputscale_floor,2025-11-28,,covar_module.kernels.0.base_kernel.kernels.6,,,,,component_outputscale_floor,62.0,ProductKernel,0.01,0.05,0.75
component_outputscale_floor,2025-11-28,,covar_module.kernels.0.base_kernel.kernels.7,,,,,component_outputscale_floor,79.0,ProductKernel,0.01,0.05,0.75
component_outputscale_floor,2025-12-31,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,9.454835201090332e-129,9.454835201090332e-129,9.454835201090332e-129,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.0322725780881855,0.0322725780881855,0.0322725780881855,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.1410819397071906,0.1410819397071906,0.1410819397071906,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0118610210104311,0.0118610210104311,0.0118610210104311,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.8537009120956323,0.3377679503145759,1.5566177362747096,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.0196528418028839,0.0196528418028839,0.0196528418028839,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.7387747108412501,0.5322838496346037,0.8979056969467724,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.017674515622072,0.017674515622072,0.017674515622072,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.7647767117969971,0.6247722263585758,0.8694243397255165,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.0156532794891151,0.0156532794891151,0.0156532794891151,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.0278040957765074,0.0278040957765074,0.0278040957765074,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.0565130818202136,0.0565130818202136,0.0565130818202136,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,1.0039074629011422,0.307996519553092,2.4550392345730376,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.2272960927592448,0.2272960927592448,0.2272960927592448,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.0278516406142758,0.0278516406142758,0.0278516406142758,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7792564596520171,0.739273785339012,0.8237186788658256,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7826276831204644,0.740670707740356,0.8238697817405674,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.0124751862028354,0.0124751862028354,0.0124751862028354,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.7158436343861628,0.6397449704144955,0.8288580468347606,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.7034673443699506,0.6056533623556514,0.8308224482879708,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.22918216105751,0.3264892072277525,3.427131954780857,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065498260037464,0.0056113778741246,0.0073007945877282,component_outputscale_floor,,,,,
component_outputscale_floor,2025-12-31,,covar_module.kernels.0.base_kernel.kernels.0,,,,,component_outputscale_floor,31.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2025-12-31,,covar_module.kernels.0.base_kernel.kernels.1,,,,,component_outputscale_floor,37.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2025-12-31,,covar_module.kernels.0.base_kernel.kernels.2,,,,,component_outputscale_floor,41.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2025-12-31,,covar_module.kernels.0.base_kernel.kernels.3,,,,,component_outputscale_floor,45.0,RQKernel,0.01,0.05,0.75
component_outputscale_floor,2025-12-31,,covar_module.kernels.0.base_kernel.kernels.4,,,,,component_outputscale_floor,50.0,LinearKernel,0.01,0.05,0.75
component_outputscale_floor,2025-12-31,,covar_module.kernels.0.base_kernel.kernels.5,,,,,component_outputscale_floor,53.0,ProductKernel,0.01,0.05,0.75
component_outputscale_floor,2025-12-31,,covar_module.kernels.0.base_kernel.kernels.6,,,,,component_outputscale_floor,62.0,ProductKernel,0.01,0.05,0.75
component_outputscale_floor,2025-12-31,,covar_module.kernels.0.base_kernel.kernels.7,,,,,component_outputscale_floor,79.0,ProductKernel,0.01,0.05,0.75
component_outputscale_floor,2026-01-30,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,1.1360701897353425e-104,1.1360701897353425e-104,1.1360701897353425e-104,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.0350279140940506,0.0350279140940506,0.0350279140940506,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.1490651984154779,0.1490651984154779,0.1490651984154779,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0121175751182357,0.0121175751182357,0.0121175751182357,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.8343007271115339,0.3672159334494873,1.5091920260438376,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.0221459740801212,0.0221459740801212,0.0221459740801212,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.742359861232381,0.5761751201295061,0.8576611311968709,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.0184786939668522,0.0184786939668522,0.0184786939668522,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.7649828643499856,0.6510167707464467,0.8473251028002435,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.0165826633799287,0.0165826633799287,0.0165826633799287,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.0251601357730602,0.0251601357730602,0.0251601357730602,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.0803799831751307,0.0803799831751307,0.0803799831751307,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,0.9741926292998652,0.438038864332138,2.3402305255928573,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.2013919333576127,0.2013919333576127,0.2013919333576127,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.0307015181907053,0.0307015181907053,0.0307015181907053,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.786756772283308,0.7522481341179434,0.8206955163604254,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7896359999301883,0.7543321509151107,0.8209423186105315,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.0143019425350667,0.0143019425350667,0.0143019425350667,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.7438777092190879,0.6965226574731316,0.830351656931472,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.734379574758141,0.6720070480283046,0.8300521826612354,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.1102445646704924,0.3057212440339047,3.027578622241826,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065624624604689,0.0056430028876949,0.0069792757046038,component_outputscale_floor,,,,,
component_outputscale_floor,2026-01-30,,covar_module.kernels.0.base_kernel.kernels.0,,,,,component_outputscale_floor,31.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2026-01-30,,covar_module.kernels.0.base_kernel.kernels.1,,,,,component_outputscale_floor,37.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2026-01-30,,covar_module.kernels.0.base_kernel.kernels.2,,,,,component_outputscale_floor,41.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2026-01-30,,covar_module.kernels.0.base_kernel.kernels.3,,,,,component_outputscale_floor,45.0,RQKernel,0.01,0.05,0.75
component_outputscale_floor,2026-01-30,,covar_module.kernels.0.base_kernel.kernels.4,,,,,component_outputscale_floor,50.0,LinearKernel,0.01,0.05,0.75
component_outputscale_floor,2026-01-30,,covar_module.kernels.0.base_kernel.kernels.5,,,,,component_outputscale_floor,53.0,ProductKernel,0.01,0.05,0.75
component_outputscale_floor,2026-01-30,,covar_module.kernels.0.base_kernel.kernels.6,,,,,component_outputscale_floor,62.0,ProductKernel,0.01,0.05,0.75
component_outputscale_floor,2026-01-30,,covar_module.kernels.0.base_kernel.kernels.7,,,,,component_outputscale_floor,79.0,ProductKernel,0.01,0.05,0.75
component_outputscale_floor,2026-02-27,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,2.1101575063571073e-84,2.1101575063571073e-84,2.1101575063571073e-84,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.0358667708997431,0.0358667708997431,0.0358667708997431,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.1503922831566972,0.1503922831566972,0.1503922831566972,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0118461027928981,0.0118461027928981,0.0118461027928981,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.8359061914533903,0.396385825698924,1.3440454534447983,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.0264083686593235,0.0264083686593235,0.0264083686593235,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.7483084909660799,0.5796940116915977,0.870376990813047,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.0203310080618075,0.0203310080618075,0.0203310080618075,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.769989197384224,0.65610154724103,0.8483520809446619,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.0170358093683126,0.0170358093683126,0.0170358093683126,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.0136232519003368,0.0136232519003368,0.0136232519003368,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.0841271844330994,0.0841271844330994,0.0841271844330994,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,0.9180634147950634,0.6087323068229538,1.887145331913374,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.2243498652575171,0.2243498652575171,0.2243498652575171,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.0343139562563852,0.0343139562563852,0.0343139562563852,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7860968455895361,0.7543176274398515,0.821330660467704,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7890484412753327,0.7566032346292934,0.8216903630964281,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.0122265509502258,0.0122265509502258,0.0122265509502258,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.7563994460411934,0.7161281986936038,0.8359454286081005,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.7482156499227914,0.6685194404353006,0.8386575734575006,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.1249399989475102,0.3042296558292135,2.8739894647143727,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065514805692756,0.0056906029636253,0.0069022826970243,component_outputscale_floor,,,,,
component_outputscale_floor,2026-02-27,,covar_module.kernels.0.base_kernel.kernels.0,,,,,component_outputscale_floor,31.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2026-02-27,,covar_module.kernels.0.base_kernel.kernels.1,,,,,component_outputscale_floor,37.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2026-02-27,,covar_module.kernels.0.base_kernel.kernels.2,,,,,component_outputscale_floor,41.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2026-02-27,,covar_module.kernels.0.base_kernel.kernels.3,,,,,component_outputscale_floor,45.0,RQKernel,0.01,0.05,0.75
component_outputscale_floor,2026-02-27,,covar_module.kernels.0.base_kernel.kernels.4,,,,,component_outputscale_floor,50.0,LinearKernel,0.01,0.05,0.75
component_outputscale_floor,2026-02-27,,covar_module.kernels.0.base_kernel.kernels.5,,,,,component_outputscale_floor,53.0,ProductKernel,0.01,0.05,0.75
component_outputscale_floor,2026-02-27,,covar_module.kernels.0.base_kernel.kernels.6,,,,,component_outputscale_floor,62.0,ProductKernel,0.01,0.05,0.75
component_outputscale_floor,2026-02-27,,covar_module.kernels.0.base_kernel.kernels.7,,,,,component_outputscale_floor,79.0,ProductKernel,0.01,0.05,0.75
component_outputscale_floor,2026-03-31,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,2.2501627044108827e-127,2.2501627044108827e-127,2.2501627044108827e-127,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.0333516870737685,0.0333516870737685,0.0333516870737685,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.1407829704201052,0.1407829704201052,0.1407829704201052,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0114807620790435,0.0114807620790435,0.0114807620790435,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.8702128201764271,0.354188681650202,1.707455881276362,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.0184534867582707,0.0184534867582707,0.0184534867582707,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.7315999382059641,0.4889383782669864,0.8778304966253488,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.0163908563198064,0.0163908563198064,0.0163908563198064,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.7595274330469911,0.5898488398229319,0.8588864766693691,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.0151954497520863,0.0151954497520863,0.0151954497520863,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.0238456744466173,0.0238456744466173,0.0238456744466173,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.0808624399563644,0.0808624399563644,0.0808624399563644,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,1.1163216607916218,0.3880831653881687,3.0833910122413304,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.2048668011407174,0.2048668011407174,0.2048668011407174,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.0271728195789911,0.0271728195789911,0.0271728195789911,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7799341306423306,0.7362781694270074,0.8213956077092116,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7831781645419761,0.7382277280540511,0.8217801281837633,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.0108104685368954,0.0108104685368954,0.0108104685368954,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.741272831719265,0.6784570119691938,0.8271404320940556,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.7335058360982332,0.6110089945687354,0.8276109660297077,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.2189040521683536,0.2239152638590147,3.4493900754853617,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065319194803504,0.0055881611089605,0.0070155090315558,component_outputscale_floor,,,,,
component_outputscale_floor,2026-03-31,,covar_module.kernels.0.base_kernel.kernels.0,,,,,component_outputscale_floor,31.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2026-03-31,,covar_module.kernels.0.base_kernel.kernels.1,,,,,component_outputscale_floor,37.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2026-03-31,,covar_module.kernels.0.base_kernel.kernels.2,,,,,component_outputscale_floor,41.0,MaternKernel,0.01,0.05,0.75
component_outputscale_floor,2026-03-31,,covar_module.kernels.0.base_kernel.kernels.3,,,,,component_outputscale_floor,45.0,RQKernel,0.01,0.05,0.75
component_outputscale_floor,2026-03-31,,covar_module.kernels.0.base_kernel.kernels.4,,,,,component_outputscale_floor,50.0,LinearKernel,0.01,0.05,0.75
component_outputscale_floor,2026-03-31,,covar_module.kernels.0.base_kernel.kernels.5,,,,,component_outputscale_floor,53.0,ProductKernel,0.01,0.05,0.75
component_outputscale_floor,2026-03-31,,covar_module.kernels.0.base_kernel.kernels.6,,,,,component_outputscale_floor,62.0,ProductKernel,0.01,0.05,0.75
component_outputscale_floor,2026-03-31,,covar_module.kernels.0.base_kernel.kernels.7,,,,,component_outputscale_floor,79.0,ProductKernel,0.01,0.05,0.75
component_outputscale_floor,2026-04-30,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,3.747232477573715e-160,3.7472324775737144e-160,3.7472324775737144e-160,component_outputscale_floor,,,,,
component_outputscale_floor,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.032287141682054,0.032287141682054,0.032287141682054,component_outputscale_floor,,,,,
