experiment,date,diagnostic,module_path,module_type,mean,min,max,experiment_label
lengthscale_floor,2026-01-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.169080364100051,0.4599697961039979,3.3745268214786255,lengthscale_floor_0.02
lengthscale_floor,2026-01-30,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065643823045176,0.0056695652066614,0.0070845955742636,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,0.02,0.02,0.02,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.0337090884644497,0.0337090884644497,0.0337090884644497,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.15386202782737,0.15386202782737,0.15386202782737,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0018071535022401,0.0018071535022401,0.0018071535022401,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9187305056759546,0.3356840054114766,1.8121445171030623,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.6179433168285692,0.6179433168285692,0.6179433168285692,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.5834445735846367,0.1187902032115521,1.3126866850227683,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.011115520301715,0.011115520301715,0.011115520301715,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.7514723839318553,0.4693634648712941,0.9890649618047757,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.0228108786084845,0.0228108786084845,0.0228108786084845,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.0379343292580216,0.0379343292580216,0.0379343292580216,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.0399492629697881,0.0399492629697881,0.0399492629697881,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,1.0050614857017235,0.4248831100570956,2.530950141588916,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.1563496248466475,0.1563496248466475,0.1563496248466475,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.0836429664216856,0.0836429664216856,0.0836429664216856,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7683460632394883,0.6904982554871948,0.8407848790240765,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7781840289556964,0.6980291244490983,0.8439007983277943,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.0062917682400956,0.0062917682400956,0.0062917682400956,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.7480966137737592,0.6908341380071741,0.8462333151932772,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.7398046716501813,0.6447716815694052,0.8550855061230587,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.1623935955690494,0.3529937262778432,3.0587067121925826,lengthscale_floor_0.02
lengthscale_floor,2026-02-27,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065656894734081,0.0055124276220309,0.0071355351940445,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,0.02,0.02,0.02,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.0346774221879296,0.0346774221879296,0.0346774221879296,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.1474463536893184,0.1474463536893184,0.1474463536893184,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0008741623394793,0.0008741623394793,0.0008741623394793,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9327089705667652,0.3000906108736469,1.9790336049964337,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.4565149607124755,0.4565149607124755,0.4565149607124755,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.6531772325778384,0.109913593354584,1.5254445231646987,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.0060725361173652,0.0060725361173652,0.0060725361173652,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.743985819360829,0.3761135127779821,0.9990638082465946,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.0094212782005405,0.0094212782005405,0.0094212782005405,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.0867326996536925,0.0867326996536925,0.0867326996536925,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.0285117680834777,0.0285117680834777,0.0285117680834777,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,1.2626152559275363,0.3843058729582034,3.3855899183553073,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.1397475968467628,0.1397475968467628,0.1397475968467628,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.0894626130147973,0.0894626130147973,0.0894626130147973,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7573709024775728,0.6417946528316477,0.8425589755782745,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.771383160366483,0.6532453645545164,0.8463349351243172,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.0037134217304723,0.0037134217304723,0.0037134217304723,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.6992938330728478,0.5929503038296271,0.8394450251070269,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.6895656824935423,0.5564539335519167,0.844945984682954,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.3349692307594423,0.4048290840189681,3.8177563198678057,lengthscale_floor_0.02
lengthscale_floor,2026-03-31,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065320848828146,0.0056031881452133,0.0072397556093144,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,0.02,0.02,0.02,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.0144372213430042,0.0144372213430042,0.0144372213430042,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.170022391796676,0.170022391796676,0.170022391796676,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0005434813197672,0.0005434813197672,0.0005434813197672,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9986032846838104,0.229413712278593,2.4074088178294546,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.9086827415135326,0.9086827415135326,0.9086827415135326,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.64816868031497,0.1058839972876544,1.4631369207219176,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.0057332846142225,0.0057332846142225,0.0057332846142225,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.756912411343851,0.3252934209293878,1.0135253918922744,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.0050446324984382,0.0050446324984382,0.0050446324984382,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.1054106154406262,0.1054106154406262,0.1054106154406262,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.026137013503601,0.026137013503601,0.026137013503601,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,1.317196516532953,0.318248984367338,3.856531843937681,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.0111193522323994,0.0111193522323994,0.0111193522323994,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.1455724265811621,0.1455724265811621,0.1455724265811621,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7642818168244866,0.6455003833411767,0.8378602744756211,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7772859940455994,0.651282595129949,0.8489468334570478,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.0030464680653195,0.0030464680653195,0.0030464680653195,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.6812323387646977,0.5932292245802803,0.799419955114831,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.6742651572122595,0.5627803327145927,0.7969892199294187,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.3915150787079158,0.3307813904140275,4.423670692831702,lengthscale_floor_0.02
lengthscale_floor,2026-04-30,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0066087435215851,0.0056847159685087,0.0080001504471582,lengthscale_floor_0.02
signed_lkj_eta_2_turnover_blend,2025-05-30,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,192.1206384265599,192.1206384265599,192.1206384265599,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,4.127920355109946e-05,4.127920355109946e-05,4.127920355109946e-05,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,1.3121419320922358,1.3121419320922358,1.3121419320922358,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,8.641829058120552e-06,8.641829058120552e-06,8.641829058120552e-06,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9873937479837928,0.1799437243878721,1.648235860596766,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.2919923293850684,0.2919923293850684,0.2919923293850684,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.6976134277192446,0.1031534510192012,1.6373391424133892,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,2.620500665182592e-05,2.620500665182592e-05,2.620500665182592e-05,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.8021203908813213,0.4320800797793007,1.2775257819195898,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.0003789279402599,0.0003789279402599,0.0003789279402599,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,8.398371137209735e-06,8.398371137209735e-06,8.398371137209735e-06,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.3179252661050027,0.3179252661050027,0.3179252661050027,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,0.8831504792697564,0.3155253343991889,1.3524722630965156,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,5.737912311575039e-05,5.737912311575039e-05,5.737912311575039e-05,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.4623351663346171,0.4623351663346171,0.4623351663346171,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7813535093122228,0.6702861954780985,0.8902811271177432,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.8126147010437959,0.7046300610502166,0.9259214446746488,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,4.598409098665298e-05,4.598409098665298e-05,4.598409098665298e-05,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.8237738465691413,0.817414366531641,0.8355561849279222,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.826695580523127,0.8213192179887295,0.8382923505099512,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,0.8299818052372762,0.7336134949884585,1.0283352348506478,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-05-30,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065373660991212,0.0060673334331421,0.0066710489520892,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,173.66009890434356,173.66009890434356,173.66009890434356,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,7.347157722469273e-05,7.347157722469273e-05,7.347157722469273e-05,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,1.01413998548621,1.01413998548621,1.01413998548621,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,1.1612020318007573e-05,1.1612020318007573e-05,1.1612020318007573e-05,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9595260351568704,0.1857037689346944,1.6164333863334577,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.2960709814144223,0.2960709814144223,0.2960709814144223,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.7244777581721238,0.1032044919776055,1.7437898476700535,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,7.617662036151153e-05,7.617662036151153e-05,7.617662036151153e-05,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.7856702397562831,0.4381978523759596,1.2812917560307655,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.000657414980418,0.000657414980418,0.000657414980418,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,1.25116777198981e-05,1.25116777198981e-05,1.25116777198981e-05,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.3011758766738033,0.3011758766738033,0.3011758766738033,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,0.8656191615540808,0.300987905267881,1.3309567153181354,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.0001073918912986,0.0001073918912986,0.0001073918912986,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.4102039294801413,0.4102039294801413,0.4102039294801413,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7837514839960928,0.6839254298331573,0.8962180992403707,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.8116667555880235,0.7110350218675644,0.9276266521787032,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,8.065027731910326e-05,8.065027731910326e-05,8.065027731910326e-05,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.8217098844022446,0.81450276134451,0.8361995152091682,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.8250773714459518,0.8180744224918295,0.8394536125914053,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,0.8128362823859192,0.7085625507945359,0.9923558883754288,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-06-30,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065421263693771,0.0060789538636876,0.0066788527097933,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-07-31,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,183.8804078834287,183.8804078834287,183.8804078834287,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,9.762519291111325e-05,9.762519291111325e-05,9.762519291111325e-05,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,1.0338105114336091,1.0338105114336091,1.0338105114336091,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,2.1070669904923424e-05,2.1070669904923424e-05,2.1070669904923424e-05,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9422666077659226,0.2084414199070862,1.4764416482927645,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.309646252438979,0.309646252438979,0.309646252438979,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.7422306184087755,0.1037473064678251,1.8047955237332085,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,8.910066830146301e-05,8.910066830146301e-05,8.910066830146301e-05,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.788157563495049,0.4206675882436173,1.2709030239414685,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.0006805308983134,0.0006805308983134,0.0006805308983134,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,2.1820305645204175e-05,2.1820305645204175e-05,2.1820305645204175e-05,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.2970320877505983,0.2970320877505983,0.2970320877505983,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,0.8546858254456248,0.3296956396427952,1.2233907515243838,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.0001236377087159,0.0001236377087159,0.0001236377087159,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.4470495837694329,0.4470495837694329,0.4470495837694329,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7814992687107247,0.6743414987823702,0.8924333110352966,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.8112895523889514,0.7036146653212356,0.9273490798294352,signed_lkj_eta_2_turnover_blend_0.5
signed_lkj_eta_2_turnover_blend,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,6.957294532166386e-05,6.957294532166386e-05,6.957294532166386e-05,signed_lkj_eta_2_turnover_blend_0.5
